Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-05,Matchweek 1,Home,L 0–2,Crystal Palace,Arsenal,Y,57,0,0,0,0,3,1,0,0,20,0,0,0,0.2,0.2,0.0,1,0,3,6,50.0,0,12,2,1,1,3,9,9,4,20,50.0,1,50.0,47,29,3,1,2,3,11,1,0.0,0,0,0
2022-08-15,Matchweek 2,Away,D 1–1,Crystal Palace,Liverpool,N,28,0,0,0,0,0,0,1,0,13,1,0,0,0.0,0.0,0.0,0,0,7,9,77.8,1,8,1,1,1,2,7,4,1,13,100.0,0,0.0,61,42,0,1,2,0,11,2,0.1,0,0,0
2022-08-20,Matchweek 3,Home,W 3–1,Crystal Palace,Aston Villa,Y,69,0,1,0,0,2,1,0,0,28,1,0,0,0.2,0.2,0.1,2,0,16,18,88.9,2,15,0,0,2,3,15,10,3,28,,0,,79,10,1,1,3,4,25,3,0.0,1,1,0
2022-08-27,Matchweek 4,Away,L 2–4,Crystal Palace,Manchester City,Y,66,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,1,0,17,20,85.0,5,15,2,1,0,3,16,6,1,25,33.3,2,66.7,56,38,2,1,0,1,15,1,0.0,0,1,0
2022-08-30,Matchweek 5,Home,D 1–1,Crystal Palace,Brentford,N,37,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,1,12,13,92.3,2,9,0,0,0,1,8,7,0,16,,0,,34,10,1,0,1,0,10,1,0.0,0,1,0
2022-09-03,Matchweek 6,Away,D 0–0,Crystal Palace,Newcastle Utd,N,28,0,0,0,0,2,2,0,0,11,0,0,1,0.2,0.2,0.2,4,0,5,7,71.4,0,6,0,0,1,1,5,5,3,11,,0,,11,2,0,1,0,1,10,3,0.0,3,0,0
2022-10-01,Matchweek 9,Home,L 1–2,Crystal Palace,Chelsea,Y,83,1,0,0,0,1,1,1,0,26,2,0,1,0.2,0.2,0.0,2,1,13,18,72.2,1,14,1,0,1,3,17,6,2,26,0.0,1,100.0,48,21,0,1,2,1,15,1,0.0,1,0,0
2022-10-09,Matchweek 10,Home,W 2–1,Crystal Palace,Leeds United,Y,85,1,0,0,0,2,1,0,0,34,1,0,2,0.3,0.3,0.0,2,0,17,20,85.0,2,11,0,0,2,5,18,11,3,34,,0,,17,7,0,0,7,2,23,3,0.0,1,1,0
2022-10-15,Matchweek 11,Away,D 0–0,Crystal Palace,Leicester City,Y,64,0,0,0,0,1,1,0,0,25,1,0,1,0.1,0.1,0.0,2,0,10,17,58.8,1,13,2,1,1,2,14,10,2,25,33.3,1,33.3,133,29,1,1,0,4,17,5,0.0,0,1,0
2022-10-18,Matchweek 12,Home,W 2–1,Crystal Palace,Wolves,Y,80,0,1,0,0,2,0,0,0,36,4,2,0,0.1,0.1,0.4,3,1,18,22,81.8,1,19,4,0,1,1,20,15,7,36,0.0,2,100.0,91,50,2,2,2,1,27,5,0.1,1,0,0
2022-10-22,Matchweek 13,Away,L 0–3,Crystal Palace,Everton,Y,90,0,0,0,0,1,0,0,0,25,0,0,0,0.2,0.2,0.0,2,0,10,17,58.8,3,16,4,1,1,2,16,8,4,25,100.0,0,0.0,99,72,2,2,3,2,18,1,0.0,0,1,0
2022-10-29,Matchweek 14,Home,W 1–0,Crystal Palace,Southampton,Y,74,1,0,0,0,2,1,1,0,26,1,0,1,0.3,0.3,0.1,4,0,12,16,75.0,0,17,0,1,0,2,7,17,5,26,50.0,1,50.0,82,18,1,0,1,3,20,7,0.0,3,0,0
2022-11-12,Matchweek 16,Away,L 0–1,Crystal Palace,Nott'ham Forest,N,6,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,1,0,0,0,0,1,3,1,4,,0,,0,0,0,0,1,0,3,0,0.0,0,0,0
2022-12-26,Matchweek 17,Home,L 0–3,Crystal Palace,Fulham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,Matchweek 18,Away,W 2–0,Crystal Palace,Bournemouth,N,17,0,0,0,0,1,1,0,0,13,2,0,1,0.5,0.5,0.0,2,0,4,7,57.1,3,6,1,0,1,3,4,6,1,13,0.0,1,100.0,48,27,1,0,1,1,7,0,0.0,0,1,0
2023-01-04,Matchweek 19,Home,L 0–4,Crystal Palace,Tottenham,N,18,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.1,2,0,8,9,88.9,0,4,0,0,0,1,3,9,2,12,0.0,1,100.0,20,1,0,0,0,1,10,4,0.1,2,0,0
2023-01-15,Matchweek 20,Away,L 0–1,Crystal Palace,Chelsea,N,22,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,1,6,0,0,0,0,2,8,5,10,0.0,1,100.0,12,1,0,0,3,1,8,4,0.0,0,0,0
2023-01-18,Matchweek 7,Home,D 1–1,Crystal Palace,Manchester Utd,Y,70,0,0,0,0,2,1,0,0,49,6,0,1,0.2,0.2,0.0,0,0,20,30,66.7,2,21,0,0,1,6,24,19,3,49,0.0,2,100.0,56,4,0,1,5,6,38,6,0.0,0,1,0
2023-01-21,Matchweek 21,Home,D 0–0,Crystal Palace,Newcastle Utd,Y,89,0,0,0,0,1,0,0,0,35,1,1,1,0.1,0.1,0.0,1,0,8,21,38.1,1,16,1,0,2,6,14,15,4,35,0.0,2,100.0,66,39,2,0,0,3,20,4,0.0,0,1,0
2023-02-04,Matchweek 22,Away,L 1–2,Crystal Palace,Manchester Utd,Y,90,0,0,0,0,1,0,0,0,22,1,0,1,0.0,0.0,0.0,1,0,10,13,76.9,2,11,2,1,2,4,9,9,3,22,33.3,2,66.7,120,74,1,2,2,0,18,4,0.0,0,0,0
2023-02-11,Matchweek 23,Home,D 1–1,Crystal Palace,Brighton,N,20,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,1,7,0,1,3,4,6,3,1,12,100.0,0,0.0,28,5,0,0,1,2,9,1,0.0,0,0,0
