Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,D 2–2,Fulham,Liverpool,Y,88,0,0,0,0,1,0,0,0,37,0,0,0,0.1,0.1,0.0,2,0,16,30,53.3,2,24,1,0,0,4,12,22,2,37,0.0,1,100.0,98,52,0,1,3,0,24,6,0.1,1,0,0
2022-08-13,Matchweek 2,Away,D 0–0,Fulham,Wolves,Y,85,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.0,0.1,3,0,11,24,45.8,2,20,1,0,2,2,18,15,1,35,0.0,1,100.0,72,31,2,0,3,2,22,3,0.0,2,0,0
2022-08-20,Matchweek 3,Home,W 3–2,Fulham,Brentford,Y,90,0,1,0,0,3,2,0,0,42,2,1,0,0.2,0.2,0.4,8,1,27,35,77.1,5,21,5,1,0,2,24,17,2,42,100.0,0,0.0,206,135,3,1,1,1,23,2,0.2,4,1,0
2022-08-27,Matchweek 4,Away,L 1–2,Fulham,Arsenal,Y,78,0,0,0,0,1,0,0,0,24,0,0,1,0.1,0.1,0.2,3,0,13,16,81.3,2,15,1,0,0,5,12,7,0,24,0.0,4,100.0,111,18,0,0,1,1,14,3,0.2,3,1,1
2022-08-30,Matchweek 5,Home,W 2–1,Fulham,Brighton,Y,77,0,0,0,0,1,0,0,0,46,2,0,3,0.0,0.0,0.1,1,0,15,30,50.0,2,17,1,1,0,2,27,17,2,46,100.0,0,0.0,69,22,0,0,6,2,28,2,0.0,1,0,0
2022-09-03,Matchweek 6,Away,L 1–2,Fulham,Tottenham,Y,60,0,0,0,0,1,0,0,0,35,1,0,0,0.0,0.0,0.0,1,0,21,29,72.4,7,27,0,0,0,1,20,14,0,35,0.0,1,100.0,107,46,2,0,2,0,27,2,0.0,0,0,0
2022-09-16,Matchweek 8,Away,W 3–2,Fulham,Nott'ham Forest,Y,82,0,0,0,0,2,1,1,0,48,1,0,0,0.2,0.2,0.1,5,0,28,40,70.0,2,25,1,2,0,0,30,18,0,48,66.7,1,33.3,131,39,2,0,2,1,28,3,0.1,3,1,0
2022-10-01,Matchweek 9,Home,L 1–4,Fulham,Newcastle Utd,Y,90,0,0,0,0,1,0,0,0,38,1,0,2,0.2,0.2,0.0,1,0,19,34,55.9,2,16,2,0,1,9,14,15,2,38,,0,,112,70,2,0,1,4,24,4,0.1,1,1,0
2022-10-09,Matchweek 10,Away,L 1–3,Fulham,West Ham,Y,76,1,0,0,0,2,2,1,0,43,1,0,0,0.2,0.2,0.0,1,0,23,36,63.9,2,24,0,0,0,4,23,16,4,43,0.0,0,0.0,147,26,3,1,3,1,28,8,0.0,1,0,0
2022-10-15,Matchweek 11,Home,D 2–2,Fulham,Bournemouth,Y,86,0,1,0,0,1,0,0,0,44,1,0,1,0.0,0.0,0.6,5,2,21,35,60.0,6,26,3,1,0,1,15,28,2,44,50.0,1,50.0,160,75,2,0,3,2,28,8,0.5,3,1,0
2022-10-20,Matchweek 12,Home,W 3–0,Fulham,Aston Villa,Y,86,0,0,0,0,3,1,0,0,42,0,1,0,0.1,0.1,0.3,7,0,21,33,63.6,4,17,2,0,2,3,11,28,1,42,0.0,0,0.0,117,54,2,0,1,2,25,4,0.1,4,1,0
2022-10-23,Matchweek 13,Away,W 3–2,Fulham,Leeds United,Y,90,0,2,0,0,1,1,0,0,38,0,1,2,0.5,0.5,0.4,5,2,17,26,65.4,4,17,3,1,0,2,19,17,3,38,50.0,1,50.0,103,76,3,1,0,1,21,4,0.2,4,1,1
2022-10-29,Matchweek 14,Home,D 0–0,Fulham,Everton,Y,75,0,0,0,0,1,0,0,0,46,0,0,0,0.0,0.0,0.5,12,0,25,40,62.5,1,21,1,0,0,1,17,28,1,46,0.0,2,66.7,95,52,1,0,0,1,31,3,0.4,7,3,2
2022-11-05,Matchweek 15,Away,L 1–2,Fulham,Manchester City,Y,87,1,0,1,1,0,0,1,0,26,0,0,1,0.8,0.0,0.0,0,0,10,16,62.5,2,18,1,0,2,11,14,3,1,25,0.0,3,100.0,105,46,0,0,2,2,17,1,0.0,0,0,0
2022-11-13,Matchweek 16,Home,L 1–2,Fulham,Manchester Utd,Y,90,0,0,0,0,0,0,0,0,59,1,1,1,0.0,0.0,0.1,1,0,24,50,48.0,3,31,3,0,1,3,22,35,2,59,0.0,1,100.0,188,80,0,1,2,1,33,6,0.1,1,1,0
2022-12-26,Matchweek 17,Away,W 3–0,Fulham,Crystal Palace,Y,84,0,0,0,0,3,2,0,0,51,0,0,1,0.5,0.5,0.4,8,0,29,43,67.4,6,27,4,1,1,3,15,34,5,51,100.0,0,0.0,233,119,4,1,3,1,35,9,0.2,6,1,1
2022-12-31,Matchweek 18,Home,W 2–1,Fulham,Southampton,Y,89,0,0,0,0,2,0,0,0,39,0,0,0,0.3,0.3,0.0,1,1,27,33,81.8,6,21,0,0,1,1,25,13,2,39,0.0,1,100.0,64,17,0,0,3,1,34,5,0.0,0,0,0
2023-01-03,Matchweek 19,Away,W 1–0,Fulham,Leicester City,Y,58,0,0,0,0,1,0,0,0,30,1,0,1,0.2,0.2,0.0,3,0,19,26,73.1,3,22,2,0,1,4,11,15,2,30,0.0,0,0.0,121,58,2,0,0,1,21,2,0.0,1,1,1
2023-01-12,Matchweek 7,Home,W 2–1,Fulham,Chelsea,Y,89,0,1,0,0,1,0,1,0,48,0,0,1,0.0,0.0,0.5,3,1,31,42,73.8,6,23,3,0,0,3,18,27,1,48,,0,,109,46,0,1,2,4,27,1,0.2,1,2,1
2023-01-15,Matchweek 20,Away,L 0–1,Fulham,Newcastle Utd,Y,76,0,0,0,0,0,0,1,0,34,0,0,0,0.0,0.0,0.2,2,0,20,32,62.5,1,22,1,2,0,2,16,16,4,34,66.7,1,33.3,83,32,1,1,0,2,24,5,0.1,2,1,1
