Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,D 2–2,Fulham,Liverpool,N,2,0,0,0,0,0,0,0,0,4,1,0,2,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,1,1,2,0,4,,0,,0,0,0,0,1,0,1,0,0.0,0,0,0
2022-08-13,Matchweek 2,Away,D 0–0,Fulham,Wolves,N,5,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,2,2,100.0,1,3,0,1,0,1,5,2,0,6,100.0,0,0.0,23,2,1,0,2,0,2,0,0.0,0,0,0
2022-08-20,Matchweek 3,Home,W 3–2,Fulham,Brentford,N,14,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.2,1,0,10,14,71.4,2,9,2,0,0,3,9,4,0,16,0.0,0,0.0,72,34,1,0,0,0,13,3,0.0,1,1,0
2022-08-27,Matchweek 4,Away,L 1–2,Fulham,Arsenal,N,22,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,6,7,85.7,1,5,1,0,0,1,6,3,0,9,,0,,64,52,1,0,0,0,4,0,0.0,0,0,0
2022-08-30,Matchweek 5,Home,W 2–1,Fulham,Brighton,N,13,0,0,0,0,1,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,5,9,55.6,0,7,1,0,0,2,4,8,1,13,,0,,67,24,0,1,0,1,7,2,0.0,0,0,0
2022-09-03,Matchweek 6,Away,L 1–2,Fulham,Tottenham,N,30,0,0,0,0,1,0,0,0,28,0,0,0,0.1,0.1,0.0,2,0,21,24,87.5,3,24,1,1,0,3,12,13,1,28,50.0,0,0.0,128,68,1,0,1,2,24,2,0.0,1,0,0
2022-09-16,Matchweek 8,Away,W 3–2,Fulham,Nott'ham Forest,N,8,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,7,12,58.3,2,7,0,0,0,0,3,10,0,13,,0,,49,2,0,0,0,0,9,0,0.0,0,1,0
2022-10-01,Matchweek 9,Home,L 1–4,Fulham,Newcastle Utd,N,46,0,0,0,0,1,0,0,0,31,3,0,0,0.0,0.0,0.0,2,1,26,28,92.9,3,20,2,2,0,9,18,4,0,31,100.0,0,0.0,133,76,1,0,0,0,24,2,0.0,0,0,0
2022-10-09,Matchweek 10,Away,L 1–3,Fulham,West Ham,N,20,0,0,0,0,1,0,0,0,21,0,0,0,0.1,0.1,0.0,1,0,17,19,89.5,1,18,2,0,0,4,12,6,3,21,,0,,146,72,2,1,2,0,18,1,0.0,0,0,0
2022-10-15,Matchweek 11,Home,D 2–2,Fulham,Bournemouth,N,45,0,0,0,0,1,0,0,0,60,0,1,0,0.1,0.1,0.1,3,0,45,55,81.8,6,49,3,0,0,3,30,27,2,60,0.0,1,100.0,254,138,3,1,1,1,51,3,0.3,1,3,1
