Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 2–0,Newcastle Utd,Nott'ham Forest,Y,90,0,1,0,0,3,2,0,0,65,1,2,0,0.2,0.2,0.3,6,2,50,55,90.9,11,32,1,4,1,3,30,32,5,65,80.0,1,20.0,177,74,1,1,1,1,49,8,0.2,3,2,2
2022-08-13,Matchweek 2,Away,D 0–0,Newcastle Utd,Brighton,Y,90,0,0,0,0,0,0,1,0,47,2,0,1,0.0,0.0,0.0,3,0,28,33,84.8,2,26,0,2,4,13,22,12,1,47,50.0,2,50.0,130,35,0,0,2,1,27,3,0.0,1,1,0
2022-08-21,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,Y,90,0,0,0,0,0,0,1,0,39,3,3,2,0.0,0.0,0.0,4,0,23,27,85.2,4,12,1,2,3,11,21,8,2,39,100.0,0,0.0,101,35,1,0,0,0,20,2,0.0,2,1,0
2022-08-28,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,Y,90,0,0,0,0,2,1,0,0,71,2,1,1,0.1,0.1,0.1,3,0,43,54,79.6,11,35,2,4,4,14,37,20,1,71,57.1,3,42.9,235,150,1,0,3,2,49,8,0.2,3,2,0
2022-08-31,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,Y,90,0,0,0,0,0,0,0,0,59,5,3,2,0.0,0.0,0.0,2,0,28,39,71.8,3,30,2,2,6,16,29,14,0,59,100.0,0,0.0,155,71,1,0,5,0,33,2,0.0,0,2,1
2022-09-03,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,Y,90,0,0,0,0,3,0,0,0,72,4,1,2,0.7,0.7,0.1,4,0,39,52,75.0,4,46,6,1,3,12,17,47,12,72,50.0,1,50.0,234,131,5,0,7,4,48,13,0.1,2,1,0
2022-09-17,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,90,0,0,0,0,3,1,1,0,54,1,0,4,0.2,0.2,0.0,2,0,34,41,82.9,5,29,4,2,1,3,26,26,5,54,100.0,0,0.0,211,112,3,0,1,4,40,9,0.0,0,1,0
2022-10-01,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,N,25,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,2,0,11,12,91.7,1,6,0,1,4,5,7,6,2,18,50.0,1,50.0,41,36,0,0,0,0,12,4,0.1,0,0,0
2022-10-16,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,Y,90,0,0,0,0,3,0,0,0,41,3,1,2,0.3,0.3,0.0,4,0,17,25,68.0,3,21,1,0,2,6,25,11,2,41,0.0,3,60.0,110,20,2,0,1,2,22,2,0.0,0,1,0
