Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 2–0,Newcastle Utd,Nott'ham Forest,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,Matchweek 2,Away,D 0–0,Newcastle Utd,Brighton,N,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,6.0,,0.0,,7.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0
2022-08-21,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,N,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-08-28,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,N,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,6.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,67.0,42.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
2022-08-31,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,N,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,8.0,0.0,1.0,100.0,37.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,N,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,7.0,12.0,58.3,3.0,10.0,1.0,0.0,1.0,1.0,10.0,8.0,3.0,19.0,0.0,1.0,100.0,57.0,28.0,0.0,0.0,0.0,0.0,9.0,2.0,0.1,0.0,2.0,0.0
2022-09-17,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,N,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,9.0,13.0,69.2,2.0,9.0,1.0,0.0,0.0,0.0,2.0,12.0,2.0,14.0,,0.0,,62.0,27.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0
2022-10-01,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,Y,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,58.0,2.0,0.0,0.0,0.1,0.1,0.1,4.0,1.0,28.0,48.0,58.3,6.0,42.0,14.0,0.0,0.0,4.0,18.0,36.0,12.0,58.0,0.0,2.0,66.7,349.0,292.0,7.0,7.0,0.0,1.0,45.0,18.0,0.3,1.0,4.0,0.0
2022-10-08,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,Y,65.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,24.0,0.0,0.0,1.0,0.2,0.2,0.1,3.0,0.0,10.0,19.0,52.6,3.0,14.0,4.0,1.0,1.0,4.0,8.0,13.0,3.0,24.0,50.0,0.0,0.0,119.0,75.0,1.0,1.0,0.0,0.0,18.0,3.0,0.0,1.0,0.0,0.0
2022-10-16,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,Y,58.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,1.0,0.1,0.1,0.1,2.0,0.0,8.0,13.0,61.5,1.0,12.0,1.0,0.0,0.0,4.0,7.0,7.0,1.0,17.0,0.0,1.0,100.0,70.0,37.0,1.0,0.0,1.0,2.0,12.0,4.0,0.0,1.0,1.0,0.0
2022-10-19,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,Y,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,9.0,14.0,64.3,0.0,17.0,2.0,1.0,0.0,2.0,8.0,12.0,1.0,21.0,100.0,0.0,0.0,98.0,51.0,3.0,0.0,3.0,2.0,19.0,4.0,0.1,1.0,1.0,1.0
2022-10-23,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,N,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,6.0,,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,Matchweek 14,Home,W 4–0,Newcastle Utd,Aston Villa,N,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.1,0.1,0.2,2.0,0.0,5.0,11.0,45.5,1.0,10.0,4.0,0.0,0.0,0.0,4.0,10.0,5.0,14.0,0.0,1.0,100.0,75.0,65.0,2.0,3.0,0.0,1.0,12.0,4.0,0.2,1.0,1.0,1.0
2022-11-06,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,Y,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,11.0,16.0,68.8,2.0,15.0,3.0,0.0,0.0,2.0,7.0,12.0,1.0,20.0,0.0,2.0,100.0,104.0,51.0,2.0,0.0,0.0,1.0,15.0,7.0,0.0,1.0,2.0,0.0
2022-11-12,Matchweek 16,Home,W 1–0,Newcastle Utd,Chelsea,N,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-12-26,Matchweek 17,Away,W 3–0,Newcastle Utd,Leicester City,N,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,,0.0,,18.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,Matchweek 18,Home,D 0–0,Newcastle Utd,Leeds United,N,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,Matchweek 19,Away,D 0–0,Newcastle Utd,Arsenal,N,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,4.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,9.0,,0.0,,48.0,31.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0
2023-01-15,Matchweek 20,Home,W 1–0,Newcastle Utd,Fulham,N,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,Matchweek 21,Away,D 0–0,Newcastle Utd,Crystal Palace,N,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.0,0.0
2023-02-04,Matchweek 22,Home,D 1–1,Newcastle Utd,West Ham,N,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,29.0,23.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
2023-02-11,Matchweek 23,Away,D 1–1,Newcastle Utd,Bournemouth,N,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,1.0,6.0,1.0,2.0,0.0,1.0,5.0,4.0,3.0,9.0,66.7,1.0,33.3,35.0,20.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0
