Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,Y,90,0,0,0,0,0,0,0,0,39,3,0,2,0.0,0.0,0.1,2,0,19,26,73.1,1,12,1,2,4,15,19,5,1,39,100.0,0,0.0,73,18,0,1,2,0,16,1,0.0,1,0,0
2022-08-20,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,Y,90,0,0,0,0,0,0,1,0,55,3,1,1,0.0,0.0,0.0,0,0,28,45,62.2,2,30,3,0,2,13,34,9,1,55,0.0,1,50.0,148,79,1,1,1,1,34,1,0.0,0,1,1
2022-08-27,Matchweek 4,Away,L 0–9,Bournemouth,Liverpool,Y,90,0,0,0,0,0,0,0,0,54,5,4,2,0.0,0.0,0.0,1,0,26,38,68.4,8,16,3,0,7,18,28,8,0,54,0.0,1,100.0,104,53,0,0,2,1,25,1,0.0,1,2,0
2022-08-31,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,Y,68,0,0,0,0,0,0,0,0,39,1,1,0,0.0,0.0,0.0,2,0,21,30,70.0,0,15,2,1,2,22,10,8,2,39,33.3,1,33.3,84,67,1,0,2,0,16,3,0.0,0,0,0
2022-09-03,Matchweek 6,Away,W 3–2,Bournemouth,Nott'ham Forest,Y,45,0,0,0,0,0,0,0,0,44,0,0,1,0.0,0.0,0.0,0,0,28,38,73.7,5,29,2,1,1,16,15,13,1,44,50.0,1,50.0,159,92,5,0,0,1,24,1,0.0,0,0,0
2022-09-17,Matchweek 8,Away,D 1–1,Bournemouth,Newcastle Utd,Y,90,0,1,0,0,0,0,0,0,37,2,0,1,0.0,0.0,0.5,6,1,17,27,63.0,2,16,4,1,5,17,8,13,2,37,100.0,0,0.0,121,90,3,1,1,1,22,5,0.6,5,1,0
2022-10-01,Matchweek 9,Home,D 0–0,Bournemouth,Brentford,Y,90,0,0,0,0,0,0,0,0,41,3,2,1,0.0,0.0,0.0,0,0,22,31,71.0,2,18,0,0,1,16,11,14,0,41,,0,,71,31,0,0,1,0,21,5,0.0,0,1,0
2022-10-08,Matchweek 10,Home,W 2–1,Bournemouth,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,Matchweek 11,Away,D 2–2,Bournemouth,Fulham,N,11,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,1,0,3,6,50.0,0,4,0,0,1,1,3,4,1,8,,0,,6,1,0,0,0,0,4,2,0.0,1,0,0
2022-10-19,Matchweek 12,Home,L 0–1,Bournemouth,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,Matchweek 13,Away,L 0–2,Bournemouth,West Ham,N,34,0,0,0,0,0,0,0,0,27,1,1,0,0.0,0.0,0.0,0,0,17,22,77.3,0,17,1,0,1,4,13,10,2,27,0.0,1,100.0,109,53,2,0,1,0,18,3,0.0,0,0,0
2022-10-29,Matchweek 14,Home,L 2–3,Bournemouth,Tottenham,Y,90,0,0,0,0,0,0,0,0,40,1,1,2,0.0,0.0,0.0,1,0,20,28,71.4,0,26,2,0,2,22,8,11,1,40,0.0,1,100.0,243,89,2,0,1,2,24,2,0.0,1,0,0
2022-11-05,Matchweek 15,Away,L 3–4,Bournemouth,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,Matchweek 16,Home,W 3–0,Bournemouth,Everton,Y,90,0,0,0,0,0,0,0,0,41,2,0,2,0.0,0.0,0.2,4,0,22,23,95.7,2,22,4,1,1,7,14,21,7,41,16.7,5,83.3,140,77,2,1,5,2,21,1,0.2,3,2,2
2022-12-27,Matchweek 17,Away,L 0–2,Bournemouth,Chelsea,Y,90,0,0,0,0,0,0,0,0,53,5,0,2,0.0,0.0,0.0,2,0,27,36,75.0,2,31,3,2,5,15,21,17,1,53,66.7,1,33.3,181,119,4,0,3,2,31,2,0.0,0,0,0
2022-12-31,Matchweek 18,Home,L 0–2,Bournemouth,Crystal Palace,Y,69,0,0,0,0,0,0,0,0,53,0,1,1,0.0,0.0,0.0,0,0,29,43,67.4,4,21,2,0,0,15,26,12,0,53,0.0,1,100.0,102,43,0,0,3,3,26,2,0.0,0,1,0
2023-01-03,Matchweek 19,Away,L 0–3,Bournemouth,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,Matchweek 20,Away,L 0–2,Bournemouth,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
