Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-09-03,Matchweek 6,Away,L 2–5,Leeds United,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,Y*,90,0,0,0,0,1,0,0,0,61,0,0,0,0.1,0.1,0.0,1,0,39,49,79.6,2,28,0,0,9,44,17,1,1,61,,0,,93,56,0,0,0,0,38,0,0.0,0,0,0
2022-10-09,Matchweek 10,Away,L 1–2,Leeds United,Crystal Palace,Y*,90,0,0,0,0,0,0,0,0,44,3,1,0,0.0,0.0,0.0,0,0,19,36,52.8,0,19,0,0,7,33,10,1,1,44,,0,,88,50,0,0,1,0,18,0,0.0,0,0,0
2022-10-16,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,Y*,90,0,0,0,0,0,0,0,0,59,1,4,1,0.0,0.0,0.2,1,0,41,51,80.4,3,36,0,0,5,27,31,2,2,59,,0,,214,77,0,0,0,0,34,0,0.0,1,0,0
2022-10-20,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,N,45,0,0,0,0,2,1,0,0,52,2,3,2,0.1,0.1,0.1,2,0,36,42,85.7,2,24,0,0,3,28,20,4,3,52,,0,,106,37,0,0,0,0,32,0,0.0,1,0,0
2022-10-23,Matchweek 13,Home,L 2–3,Leeds United,Fulham,Y*,90,0,0,0,0,1,0,1,0,83,3,3,0,0.1,0.1,0.1,0,0,58,73,79.5,3,52,0,0,6,47,33,3,1,83,,0,,225,88,0,0,0,0,55,0,0.0,1,0,0
2022-10-29,Matchweek 14,Away,W 2–1,Leeds United,Liverpool,Y*,90,0,0,0,0,0,0,0,0,35,2,1,0,0.0,0.0,0.0,1,0,12,20,60.0,4,4,0,0,8,20,16,0,0,35,,0,,17,13,0,0,1,0,1,0,0.0,0,0,0
2022-11-05,Matchweek 15,Home,W 4–3,Leeds United,Bournemouth,Y*,90,1,0,0,0,2,1,0,0,69,0,2,0,0.2,0.2,0.0,1,1,50,59,84.7,1,38,0,0,5,25,39,6,4,69,,0,,195,90,0,0,1,0,42,0,0.0,0,0,0
2022-11-12,Matchweek 16,Away,L 3–4,Leeds United,Tottenham,Y*,90,0,0,0,0,0,0,0,0,54,2,2,1,0.0,0.0,0.0,3,2,36,44,81.8,2,23,1,0,10,21,32,1,0,54,,0,,112,41,0,0,0,1,27,0,0.0,0,0,0
2022-12-28,Matchweek 17,Home,L 1–3,Leeds United,Manchester City,Y*,71,0,0,0,0,0,0,0,0,31,1,1,1,0.0,0.0,0.0,0,0,23,28,82.1,0,12,0,0,3,21,10,1,1,31,0.0,0,0.0,56,8,0,0,0,0,19,0,0.0,0,0,0
2022-12-31,Matchweek 18,Away,D 0–0,Leeds United,Newcastle Utd,Y*,90,0,0,0,0,0,0,0,0,46,4,3,1,0.0,0.0,0.0,0,0,18,29,62.1,0,16,0,0,7,25,21,1,1,46,,0,,31,10,0,0,2,0,15,0,0.0,0,0,0
2023-01-04,Matchweek 19,Home,D 2–2,Leeds United,West Ham,Y*,90,0,0,0,0,3,0,1,0,63,5,4,1,0.6,0.6,0.1,3,0,41,47,87.2,0,29,0,0,12,33,24,6,4,63,,0,,126,43,1,0,3,0,36,1,0.1,1,0,0
2023-01-13,Matchweek 20,Away,L 1–2,Leeds United,Aston Villa,Y*,90,0,0,0,0,0,0,0,0,59,3,0,1,0.0,0.0,0.0,0,0,37,49,75.5,5,21,0,0,3,27,32,0,0,59,,0,,115,35,0,0,0,0,22,0,0.0,0,0,0
2023-02-05,Matchweek 22,Away,L 0–1,Leeds United,Nott'ham Forest,Y*,90,0,0,0,0,0,0,0,0,87,1,1,0,0.0,0.0,0.0,0,0,70,82,85.4,4,54,0,1,2,36,48,3,0,87,50.0,0,0.0,237,140,1,0,0,0,54,0,0.0,0,0,0
2023-02-18,Matchweek 24,Away,L 0–1,Leeds United,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
