Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-07,Matchweek 1,Away,W 2–0,Manchester City,West Ham,Y,90,0,0,0,0,1,0,0,0,114,1,1,3,0.0,0.0,0.0,0,0,99,106,93.4,2,73,0,0,7,59,54,1,1,114,,0,,414,246,0,0,0,0,97,0,0.0,0,0,0
2022-08-13,Matchweek 2,Home,W 4–0,Manchester City,Bournemouth,Y,90,0,0,0,0,2,0,0,0,99,1,0,2,0.1,0.1,0.0,1,0,86,89,96.6,8,71,0,0,2,16,75,8,3,99,,0,,234,166,0,0,1,0,80,0,0.0,0,0,0
2022-08-21,Matchweek 3,Away,D 3–3,Manchester City,Newcastle Utd,Y,20,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,18,20,90.0,0,9,0,0,0,13,6,1,0,20,,0,,21,16,0,0,0,0,16,0,0.0,0,0,0
2022-09-03,Matchweek 6,Away,D 1–1,Manchester City,Aston Villa,N,11,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,16,16,100.0,0,6,0,0,1,6,11,0,0,17,,0,,13,1,0,0,0,0,11,1,0.0,0,0,0
2022-09-17,Matchweek 8,Away,W 3–0,Manchester City,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,Matchweek 9,Home,W 6–3,Manchester City,Manchester Utd,Y,90,0,0,0,0,0,0,0,0,69,0,0,1,0.0,0.0,0.0,1,0,58,67,86.6,3,49,2,0,8,30,37,2,2,69,,0,,404,335,0,0,0,0,59,0,0.1,1,0,0
2022-10-08,Matchweek 10,Home,W 4–0,Manchester City,Southampton,Y,90,0,0,0,0,0,0,0,0,98,2,1,0,0.0,0.0,0.0,0,0,89,94,94.7,7,67,0,0,5,52,46,0,0,98,,0,,289,194,0,0,0,0,80,0,0.0,0,0,0
2022-10-16,Matchweek 11,Away,L 0–1,Manchester City,Liverpool,Y,90,0,0,0,0,0,0,0,0,133,1,1,0,0.0,0.0,0.0,1,0,117,129,90.7,12,76,1,0,6,33,85,15,2,133,,0,,296,181,0,1,1,0,110,3,0.1,0,0,0
2022-10-22,Matchweek 13,Home,W 3–1,Manchester City,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,Matchweek 14,Away,W 1–0,Manchester City,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,Matchweek 15,Home,W 2–1,Manchester City,Fulham,Y,90,0,0,0,0,0,0,0,0,100,0,2,0,0.0,0.0,0.1,3,0,91,96,94.8,7,78,2,0,0,21,70,10,3,100,,0,,338,237,0,0,1,0,87,2,0.1,1,0,0
2022-12-28,Matchweek 17,Away,W 3–1,Manchester City,Leeds United,Y,90,0,0,0,0,0,0,0,0,130,2,0,1,0.0,0.0,0.0,2,0,110,127,86.6,15,72,1,2,6,39,72,19,2,130,100.0,0,0.0,251,121,3,0,1,0,94,2,0.0,1,0,0
2022-12-31,Matchweek 18,Home,D 1–1,Manchester City,Everton,Y,90,0,0,0,0,0,0,0,0,105,1,0,0,0.0,0.0,0.0,1,0,96,103,93.2,11,67,4,0,3,14,71,22,1,105,,0,,345,210,4,0,0,0,79,2,0.1,1,1,0
2023-01-05,Matchweek 19,Away,W 1–0,Manchester City,Chelsea,Y,90,0,0,0,0,1,0,0,0,70,0,2,0,0.1,0.1,0.0,1,0,54,63,85.7,4,42,0,0,1,20,38,13,1,70,,0,,163,103,0,0,3,0,45,1,0.0,0,0,0
2023-01-14,Matchweek 20,Away,L 1–2,Manchester City,Manchester Utd,Y,90,0,0,0,0,0,0,0,0,110,1,0,2,0.0,0.0,0.0,0,0,102,106,96.2,2,90,3,0,7,51,58,2,0,110,,0,,609,410,1,0,0,0,98,0,0.0,0,0,0
2023-01-19,Matchweek 7,Home,W 4–2,Manchester City,Tottenham,Y,90,0,0,0,0,0,0,0,0,82,6,3,1,0.0,0.0,0.1,3,1,62,68,91.2,12,50,1,0,2,16,50,16,1,82,0.0,1,100.0,182,88,0,1,1,0,49,3,0.2,1,2,0
2023-01-22,Matchweek 21,Home,W 3–0,Manchester City,Wolves,N,45,0,0,0,0,0,0,0,0,41,0,2,1,0.0,0.0,0.0,1,1,28,32,87.5,3,26,0,0,6,18,17,6,0,41,,0,,99,40,0,0,0,0,25,1,0.0,0,1,0
2023-02-05,Matchweek 22,Away,L 0–1,Manchester City,Tottenham,Y,90,0,0,0,0,0,0,0,0,71,1,1,2,0.0,0.0,0.0,0,0,52,62,83.9,8,41,0,0,4,19,37,16,4,71,,0,,160,68,1,0,2,0,45,0,0.1,0,1,0
2023-02-12,Matchweek 23,Home,W 3–1,Manchester City,Aston Villa,N,6,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,3,1,0,0,3,,0,,5,0,0,0,0,0,1,0,0.0,0,0,0
