Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 0–2,Aston Villa,Bournemouth,Y,45.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,37.0,3.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,29.0,33.0,87.9,6.0,26.0,2.0,1.0,2.0,6.0,25.0,6.0,0.0,37.0,100.0,0.0,0.0,90.0,35.0,1.0,0.0,0.0,2.0,27.0,4.0,0.1,2.0,2.0,0.0
2022-08-13,Matchweek 2,Home,W 2–1,Aston Villa,Everton,Y,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,3.0,2.0,0.0,0.0,0.1,1.0,0.0,59.0,62.0,95.2,6.0,55.0,5.0,2.0,1.0,6.0,44.0,29.0,3.0,79.0,50.0,2.0,50.0,272.0,150.0,1.0,2.0,4.0,2.0,59.0,6.0,0.0,1.0,1.0,0.0
2022-08-20,Matchweek 3,Away,L 1–3,Aston Villa,Crystal Palace,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,2.0,0.0,0.0,0.1,3.0,0.0,28.0,31.0,90.3,2.0,19.0,0.0,1.0,2.0,6.0,26.0,10.0,0.0,42.0,50.0,1.0,50.0,78.0,31.0,1.0,0.0,2.0,1.0,30.0,2.0,0.0,1.0,0.0,0.0
2022-08-28,Matchweek 4,Home,L 0–1,Aston Villa,West Ham,N,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,16.0,17.0,94.1,1.0,16.0,1.0,0.0,0.0,3.0,8.0,10.0,1.0,21.0,,0.0,,106.0,53.0,3.0,0.0,2.0,0.0,17.0,2.0,0.1,1.0,0.0,0.0
2022-08-31,Matchweek 5,Away,L 1–2,Aston Villa,Arsenal,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,3.0,1.0,5.0,0.0,0.0,0.4,2.0,0.0,35.0,40.0,87.5,9.0,27.0,1.0,0.0,3.0,11.0,34.0,10.0,0.0,53.0,,0.0,,167.0,69.0,3.0,0.0,2.0,1.0,29.0,1.0,0.1,2.0,1.0,0.0
2022-09-03,Matchweek 6,Home,D 1–1,Aston Villa,Manchester City,Y,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,13.0,19.0,68.4,1.0,8.0,1.0,0.0,1.0,3.0,11.0,14.0,6.0,28.0,0.0,1.0,100.0,48.0,24.0,0.0,2.0,1.0,1.0,16.0,4.0,0.1,1.0,0.0,0.0
2022-09-16,Matchweek 8,Home,W 1–0,Aston Villa,Southampton,Y,66.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42.0,5.0,1.0,4.0,0.5,0.5,0.0,2.0,0.0,23.0,30.0,76.7,3.0,19.0,0.0,0.0,1.0,6.0,25.0,11.0,2.0,42.0,,0.0,,107.0,22.0,1.0,0.0,1.0,0.0,22.0,3.0,0.0,0.0,1.0,0.0
2022-10-02,Matchweek 9,Away,D 0–0,Aston Villa,Leeds United,Y,81.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,3.0,2.0,1.0,0.1,0.1,0.1,4.0,0.0,23.0,28.0,82.1,2.0,19.0,1.0,0.0,1.0,9.0,19.0,15.0,2.0,42.0,0.0,1.0,50.0,102.0,48.0,2.0,0.0,2.0,1.0,21.0,2.0,0.0,2.0,0.0,0.0
2022-10-10,Matchweek 10,Away,D 1–1,Aston Villa,Nott'ham Forest,Y,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,4.0,3.0,2.0,0.0,0.0,0.1,2.0,0.0,28.0,37.0,75.7,2.0,24.0,4.0,0.0,1.0,9.0,21.0,19.0,6.0,48.0,0.0,0.0,0.0,144.0,52.0,1.0,1.0,1.0,3.0,33.0,6.0,0.0,1.0,0.0,0.0
2022-10-16,Matchweek 11,Home,L 0–2,Aston Villa,Chelsea,Y,77.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0,1.0,0.2,0.2,0.0,5.0,0.0,20.0,27.0,74.1,3.0,26.0,5.0,1.0,0.0,3.0,18.0,15.0,3.0,35.0,25.0,1.0,25.0,221.0,102.0,3.0,2.0,3.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0
2022-10-20,Matchweek 12,Away,L 0–3,Aston Villa,Fulham,Y,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,18.0,23.0,78.3,0.0,25.0,2.0,0.0,3.0,10.0,15.0,10.0,0.0,34.0,,0.0,,148.0,39.0,1.0,0.0,4.0,1.0,21.0,4.0,0.0,0.0,0.0,0.0
2022-10-23,Matchweek 13,Home,W 4–0,Aston Villa,Brentford,N,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,50.0,1.0,4.0,0.0,0.0,0.0,2.0,9.0,3.0,1.0,14.0,,0.0,,34.0,11.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0
2022-10-29,Matchweek 14,Away,L 0–4,Aston Villa,Newcastle Utd,N,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,1.0,10.0,1.0,0.0,0.0,5.0,7.0,1.0,0.0,13.0,,0.0,,84.0,59.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0
2022-11-06,Matchweek 15,Home,W 3–1,Aston Villa,Manchester Utd,Y,90.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,6.0,1.0,1.0,0.2,0.2,0.3,2.0,2.0,24.0,33.0,72.7,3.0,34.0,5.0,0.0,4.0,14.0,25.0,12.0,2.0,50.0,0.0,1.0,50.0,201.0,130.0,2.0,0.0,5.0,1.0,35.0,6.0,0.0,1.0,1.0,0.0
2022-11-13,Matchweek 16,Away,W 2–1,Aston Villa,Brighton,Y,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,9.0,13.0,69.2,1.0,13.0,4.0,0.0,1.0,4.0,8.0,8.0,1.0,20.0,,0.0,,107.0,72.0,3.0,0.0,2.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0
2023-01-13,Matchweek 20,Home,W 2–1,Aston Villa,Leeds United,Y,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,0.0,0.1,4.0,0.0,22.0,26.0,84.6,6.0,19.0,2.0,0.0,4.0,8.0,19.0,5.0,0.0,32.0,0.0,0.0,0.0,175.0,115.0,3.0,0.0,0.0,0.0,20.0,1.0,0.1,2.0,2.0,0.0
2023-01-21,Matchweek 21,Away,W 1–0,Aston Villa,Southampton,Y,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,67.0,7.0,1.0,1.0,0.2,0.2,0.1,3.0,0.0,39.0,45.0,86.7,4.0,41.0,4.0,1.0,2.0,9.0,35.0,24.0,3.0,67.0,50.0,0.0,0.0,187.0,75.0,1.0,1.0,5.0,4.0,43.0,2.0,0.1,2.0,2.0,0.0
2023-02-04,Matchweek 22,Home,L 2–4,Aston Villa,Leicester City,Y,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0,0.1,1.0,0.0,14.0,18.0,77.8,2.0,7.0,2.0,0.0,0.0,5.0,12.0,6.0,1.0,22.0,,0.0,,74.0,48.0,1.0,0.0,1.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0
2023-02-12,Matchweek 23,Away,L 1–3,Aston Villa,Manchester City,Y,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,1.0,8.0,2.0,0.0,4.0,8.0,8.0,2.0,0.0,17.0,0.0,1.0,100.0,109.0,71.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
