Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,Y,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,21.0,27.0,77.8,1.0,8.0,0.0,0.0,3.0,14.0,20.0,1.0,1.0,34.0,,0.0,,28.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,Matchweek 2,Away,L 0–4,Bournemouth,Manchester City,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,51.0,94.1,0.0,34.0,0.0,0.0,20.0,52.0,6.0,0.0,0.0,58.0,,0.0,,112.0,38.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,43.0,49.0,87.8,2.0,38.0,0.0,1.0,3.0,11.0,35.0,9.0,2.0,54.0,100.0,0.0,0.0,125.0,34.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0
2022-08-27,Matchweek 4,Away,L 0–9,Bournemouth,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,23.0,33.0,69.7,2.0,10.0,0.0,0.0,6.0,14.0,24.0,2.0,2.0,40.0,,0.0,,62.0,36.0,0.0,0.0,2.0,0.0,23.0,0.0,0.1,0.0,0.0,0.0
2022-08-31,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,96.0,3.0,12.0,0.0,0.0,8.0,19.0,13.0,3.0,1.0,35.0,,0.0,,49.0,25.0,0.0,0.0,1.0,1.0,15.0,1.0,0.3,0.0,1.0,0.0
2022-09-03,Matchweek 6,Away,W 3–2,Bournemouth,Nott'ham Forest,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,67.0,82.1,3.0,49.0,3.0,0.0,5.0,19.0,44.0,13.0,1.0,73.0,,0.0,,279.0,160.0,6.0,0.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,Matchweek 8,Away,D 1–1,Bournemouth,Newcastle Utd,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,72.0,1.0,7.0,1.0,1.0,13.0,21.0,16.0,1.0,0.0,38.0,100.0,0.0,0.0,49.0,7.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,Matchweek 9,Home,D 0–0,Bournemouth,Brentford,Y,90.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,79.0,1.0,2.0,0.0,0.2,0.2,0.0,2.0,0.0,56.0,67.0,83.6,5.0,44.0,0.0,1.0,4.0,24.0,46.0,11.0,3.0,79.0,100.0,0.0,0.0,185.0,88.0,1.0,0.0,0.0,0.0,55.0,0.0,0.1,0.0,2.0,0.0
2022-10-08,Matchweek 10,Home,W 2–1,Bournemouth,Leicester City,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,56.0,87.5,4.0,33.0,2.0,0.0,2.0,21.0,36.0,7.0,1.0,63.0,,0.0,,138.0,67.0,1.0,0.0,0.0,0.0,36.0,0.0,0.1,1.0,0.0,0.0
2022-10-15,Matchweek 11,Away,D 2–2,Bournemouth,Fulham,Y,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,43.0,1.0,2.0,2.0,0.4,0.4,0.0,1.0,0.0,24.0,27.0,88.9,5.0,12.0,0.0,0.0,9.0,15.0,23.0,5.0,3.0,43.0,,0.0,,28.0,5.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
