Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,L 0–1,Everton,Chelsea,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,2.0,0.0,0.0,0.2,3.0,0.0,31.0,38.0,81.6,5.0,29.0,0.0,1.0,2.0,12.0,32.0,4.0,1.0,46.0,100.0,0.0,0.0,99.0,28.0,0.0,0.0,0.0,0.0,25.0,0.0,0.1,2.0,2.0,0.0
2022-08-13,Matchweek 2,Away,L 1–2,Everton,Aston Villa,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,40.0,49.0,81.6,2.0,30.0,0.0,0.0,4.0,19.0,26.0,13.0,0.0,57.0,0.0,0.0,0.0,114.0,74.0,2.0,0.0,3.0,0.0,40.0,1.0,0.2,2.0,1.0,1.0
2022-08-20,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63.0,2.0,1.0,1.0,0.1,0.1,0.2,6.0,0.0,42.0,54.0,77.8,4.0,39.0,2.0,2.0,3.0,10.0,49.0,7.0,1.0,63.0,66.7,1.0,33.3,219.0,92.0,1.0,0.0,3.0,0.0,42.0,4.0,0.1,4.0,1.0,0.0
2022-08-27,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,53.0,5.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,39.0,42.0,92.9,5.0,24.0,0.0,0.0,3.0,12.0,33.0,8.0,0.0,53.0,,0.0,,90.0,36.0,0.0,0.0,1.0,2.0,33.0,2.0,0.0,1.0,0.0,0.0
2022-08-30,Matchweek 5,Away,D 1–1,Everton,Leeds United,Y,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,16.0,25.0,64.0,4.0,22.0,2.0,2.0,2.0,13.0,18.0,6.0,0.0,36.0,50.0,2.0,50.0,104.0,43.0,1.0,0.0,1.0,2.0,20.0,2.0,0.0,1.0,1.0,0.0
2022-09-03,Matchweek 6,Home,D 0–0,Everton,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,33.0,38.0,86.8,5.0,16.0,0.0,0.0,3.0,11.0,22.0,14.0,1.0,46.0,0.0,2.0,100.0,55.0,17.0,0.0,0.0,0.0,2.0,30.0,1.0,0.1,1.0,1.0,0.0
2022-09-18,Matchweek 8,Home,W 1–0,Everton,West Ham,Y,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,1.0,47.0,58.0,81.0,11.0,57.0,4.0,2.0,5.0,10.0,30.0,32.0,3.0,72.0,50.0,2.0,50.0,315.0,172.0,3.0,1.0,4.0,1.0,52.0,6.0,0.1,2.0,0.0,0.0
2022-10-01,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,1.0,1.0,0.0,0.0,0.2,3.0,1.0,36.0,48.0,75.0,5.0,31.0,5.0,2.0,0.0,13.0,30.0,18.0,1.0,60.0,66.7,1.0,33.3,279.0,103.0,2.0,0.0,2.0,5.0,41.0,6.0,0.2,3.0,3.0,2.0
2022-10-09,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,Y,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,61.0,1.0,2.0,0.0,0.1,0.1,0.1,2.0,0.0,34.0,52.0,65.4,3.0,36.0,1.0,1.0,1.0,11.0,27.0,26.0,2.0,61.0,25.0,3.0,75.0,192.0,72.0,1.0,0.0,2.0,0.0,35.0,7.0,0.2,2.0,2.0,0.0
2022-10-15,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,85.7,0.0,25.0,1.0,1.0,2.0,13.0,13.0,5.0,0.0,31.0,50.0,1.0,50.0,134.0,83.0,2.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0
