Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 1–2,Wolves,Leeds United,Y,90,0,0,0,0,2,1,0,0,62,2,1,0,0.2,0.2,0.1,3,0,39,51,76.5,7,38,2,2,0,9,22,32,2,62,40.0,3,60.0,149,72,3,1,1,0,47,7,0.2,1,1,0
2022-08-13,Matchweek 2,Home,D 0–0,Wolves,Fulham,Y,90,0,0,0,0,1,0,1,0,57,1,0,2,0.5,0.5,0.0,1,0,36,44,81.8,5,24,2,0,1,9,31,17,2,57,0.0,2,66.7,108,65,0,0,2,1,35,5,0.0,0,0,0
2022-08-20,Matchweek 3,Away,D 1–1,Nott'ham Forest,Everton,N,30,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,7,13,53.8,1,13,0,0,1,3,9,7,0,19,0.0,1,100.0,69,19,0,0,2,0,14,0,0.0,0,0,0
2022-08-28,Matchweek 4,Home,L 0–2,Nott'ham Forest,Tottenham,Y,90,0,0,0,0,2,0,0,0,73,1,0,0,0.1,0.1,0.1,4,0,41,61,67.2,11,41,2,1,0,2,25,47,6,73,50.0,1,50.0,151,72,2,0,6,1,56,12,0.3,2,4,0
2022-08-31,Matchweek 5,Away,L 0–6,Nott'ham Forest,Manchester City,Y,57,0,0,0,0,1,1,0,0,14,1,0,1,0.0,0.0,0.0,1,0,5,9,55.6,1,9,3,1,0,3,4,7,0,14,50.0,1,50.0,75,46,1,0,0,0,9,3,0.0,0,1,0
2022-09-03,Matchweek 6,Home,L 2–3,Nott'ham Forest,Bournemouth,Y,90,0,1,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.3,6,1,32,41,78.0,10,31,5,2,1,4,17,26,1,46,66.7,1,33.3,156,87,1,1,0,2,42,7,0.2,3,5,1
2022-09-16,Matchweek 8,Home,L 2–3,Nott'ham Forest,Fulham,Y,90,0,0,0,0,2,0,0,0,46,0,1,0,0.1,0.1,0.1,4,0,17,35,48.6,3,23,3,0,0,2,27,17,1,46,0.0,1,100.0,140,72,1,0,5,1,30,5,0.1,1,0,0
2022-10-03,Matchweek 9,Away,L 0–4,Nott'ham Forest,Leicester City,Y,90,0,0,0,0,1,1,0,0,54,0,1,0,0.2,0.2,0.5,2,0,31,48,64.6,6,24,0,0,0,2,28,25,1,54,0.0,1,100.0,116,48,4,0,1,0,35,6,0.5,2,3,0
2022-10-10,Matchweek 10,Home,D 1–1,Nott'ham Forest,Aston Villa,Y,89,0,1,0,0,2,0,0,0,51,2,1,1,0.1,0.1,0.1,4,1,20,34,58.8,4,28,2,3,3,14,16,21,1,51,60.0,2,40.0,187,65,2,0,4,2,31,8,0.1,1,1,0
2022-10-15,Matchweek 11,Away,L 0–1,Nott'ham Forest,Wolves,Y,90,0,0,0,0,2,0,0,0,40,1,1,0,0.2,0.2,0.1,2,0,23,36,63.9,1,22,3,2,1,5,18,18,2,40,66.7,1,33.3,125,43,1,2,1,2,20,3,0.1,1,0,0
2022-10-18,Matchweek 12,Away,D 0–0,Nott'ham Forest,Brighton,Y,90,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.0,3,0,10,21,47.6,0,19,0,1,0,6,14,14,2,33,50.0,1,50.0,86,14,1,1,4,2,21,4,0.0,2,1,1
2022-10-22,Matchweek 13,Home,W 1–0,Nott'ham Forest,Liverpool,Y,90,0,0,0,0,1,0,0,0,43,0,3,0,0.4,0.4,0.2,4,0,14,26,53.8,4,25,1,2,0,10,18,16,1,43,66.7,1,33.3,168,105,0,0,6,2,20,2,0.1,1,2,0
2022-10-30,Matchweek 14,Away,L 0–5,Nott'ham Forest,Arsenal,Y,55,0,0,0,0,0,0,1,0,24,0,0,0,0.0,0.0,0.1,1,0,10,19,52.6,0,15,1,0,1,5,11,8,0,24,0.0,2,100.0,72,42,0,0,2,1,14,0,0.1,1,0,0
2022-11-05,Matchweek 15,Home,D 2–2,Nott'ham Forest,Brentford,Y,90,1,0,0,0,7,2,0,0,54,1,0,0,0.5,0.5,0.4,6,1,28,38,73.7,3,32,3,5,0,2,19,35,7,54,83.3,0,0.0,183,80,3,2,3,4,37,7,0.3,3,1,0
2022-11-12,Matchweek 16,Home,W 1–0,Nott'ham Forest,Crystal Palace,Y,85,1,0,0,0,2,1,0,0,33,1,0,0,0.7,0.7,0.2,4,0,15,29,51.7,3,23,2,0,0,0,18,15,2,33,,0,,132,81,0,0,0,2,22,6,0.2,3,3,1
2023-01-01,Matchweek 18,Home,D 1–1,Nott'ham Forest,Chelsea,Y,90,0,0,0,0,3,0,0,0,36,2,0,0,0.2,0.2,0.5,6,0,16,25,64.0,5,21,4,2,0,3,15,18,3,36,50.0,1,25.0,175,102,2,3,1,1,26,6,0.2,3,1,0
2023-01-04,Matchweek 19,Away,W 1–0,Nott'ham Forest,Southampton,Y,70,0,0,0,0,2,0,0,0,35,1,0,2,0.1,0.1,0.0,3,0,12,23,52.2,1,20,2,0,0,2,20,13,1,35,0.0,1,100.0,62,26,2,1,2,1,23,4,0.1,1,0,0
2023-01-14,Matchweek 20,Home,W 2–0,Nott'ham Forest,Leicester City,Y,90,0,2,0,0,3,2,0,0,49,0,1,1,0.3,0.3,1.4,7,2,21,34,61.8,6,28,0,2,0,4,16,30,4,49,100.0,0,0.0,143,53,3,0,5,3,32,5,0.2,4,1,1
