Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 0–2,Aston Villa,Bournemouth,Y*,90,0,0,0,0,3,0,0,0,69,2,1,0,0.1,0.1,0.0,4,0,46,58,79.3,9,45,2,2,0,9,39,21,0,69,50.0,1,25.0,114,59,0,0,4,0,48,0,0.0,0,1,0
2022-08-13,Matchweek 2,Home,W 2–1,Aston Villa,Everton,Y*,90,0,0,0,0,2,0,0,0,66,4,2,4,0.1,0.1,0.3,6,1,44,54,81.5,3,38,0,2,4,12,37,18,0,66,100.0,0,0.0,128,62,1,0,0,0,38,4,0.2,2,0,0
2022-08-20,Matchweek 3,Away,L 1–3,Aston Villa,Crystal Palace,Y*,72,0,0,0,0,0,0,1,0,37,3,0,1,0.0,0.0,0.0,0,0,20,28,71.4,0,14,0,0,0,4,29,4,0,37,,0,,62,37,0,0,4,2,21,0,0.0,0,0,0
2022-08-28,Matchweek 4,Home,L 0–1,Aston Villa,West Ham,Y*,89,0,0,0,0,2,0,0,0,88,3,1,3,0.1,0.1,0.0,0,0,62,72,86.1,13,51,1,0,0,3,66,19,1,88,,0,,205,129,1,1,2,1,63,1,0.0,0,2,2
2022-08-31,Matchweek 5,Away,L 1–2,Aston Villa,Arsenal,Y*,72,0,0,0,0,0,0,1,0,27,0,0,0,0.0,0.0,0.0,0,0,18,23,78.3,2,14,0,2,2,6,21,0,0,27,100.0,0,0.0,29,16,0,0,1,0,18,0,0.0,0,0,0
2022-09-03,Matchweek 6,Home,D 1–1,Aston Villa,Manchester City,Y*,64,0,0,0,0,0,0,0,0,22,0,2,2,0.0,0.0,0.0,0,0,8,15,53.3,1,5,0,0,0,7,12,3,0,22,,0,,23,6,0,0,2,1,13,0,0.0,0,0,0
2022-09-16,Matchweek 8,Home,W 1–0,Aston Villa,Southampton,Y*,90,0,0,0,0,0,0,0,0,54,5,2,3,0.0,0.0,0.0,1,0,28,39,71.8,4,24,2,2,1,5,36,14,1,54,50.0,2,50.0,124,67,2,0,3,1,33,3,0.0,1,1,0
2022-10-02,Matchweek 9,Away,D 0–0,Aston Villa,Leeds United,Y*,90,0,0,0,0,3,0,0,0,57,4,2,2,0.1,0.1,0.0,0,0,32,45,71.1,8,33,0,0,2,9,29,19,0,57,,0,,111,41,2,0,2,0,35,1,0.3,0,2,0
2022-10-10,Matchweek 10,Away,D 1–1,Aston Villa,Nott'ham Forest,Y*,76,0,0,0,0,4,0,1,0,51,3,0,2,0.3,0.3,0.0,3,1,33,39,84.6,7,26,2,0,1,7,22,23,6,51,0.0,1,100.0,86,45,1,0,1,1,37,2,0.1,0,2,0
2022-10-16,Matchweek 11,Home,L 0–2,Aston Villa,Chelsea,Y*,72,0,0,0,0,3,3,0,0,25,5,0,1,0.4,0.4,0.4,4,0,9,16,56.3,1,12,0,0,1,1,14,10,3,25,,0,,46,20,1,0,1,2,12,6,0.6,1,0,0
2022-10-20,Matchweek 12,Away,L 0–3,Aston Villa,Fulham,Y*,90,0,0,0,0,1,1,0,0,44,3,0,2,0.0,0.0,0.0,3,0,26,36,72.2,4,26,1,1,2,9,25,11,0,44,100.0,0,0.0,105,51,3,0,1,0,27,0,0.0,1,1,1
2022-10-23,Matchweek 13,Home,W 4–0,Aston Villa,Brentford,N,28,0,0,0,0,0,0,0,0,13,2,0,1,0.0,0.0,0.0,0,0,5,9,55.6,0,4,0,0,1,7,6,0,0,13,,0,,26,6,0,0,0,0,5,0,0.0,0,0,0
2022-10-29,Matchweek 14,Away,L 0–4,Aston Villa,Newcastle Utd,N,22,0,0,0,0,0,0,0,0,11,0,1,1,0.0,0.0,0.0,0,0,9,10,90.0,1,8,0,0,0,4,7,1,0,11,,0,,48,8,0,0,0,0,8,0,0.0,0,0,0
2022-11-06,Matchweek 15,Home,W 3–1,Aston Villa,Manchester Utd,N,21,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,8,0,0,0,1,6,5,0,12,0.0,0,0.0,59,1,0,0,2,1,10,1,0.0,0,0,0
