Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-15,Matchweek 2,Away,D 1–1,Crystal Palace,Liverpool,N,3,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,1,0,1,1,100.0,0,2,0,0,0,1,1,3,0,5,0.0,3,100.0,11,0,0,0,1,0,2,0,0.0,1,0,0
2022-08-20,Matchweek 3,Home,W 3–1,Crystal Palace,Aston Villa,N,21,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,5,6,83.3,1,9,1,1,0,1,5,5,0,11,50.0,1,50.0,49,28,0,0,1,1,9,1,0.0,0,0,0
2022-08-27,Matchweek 4,Away,L 2–4,Crystal Palace,Manchester City,N,17,0,0,0,0,0,0,0,0,3,1,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0,0,1,2,0,3,,0,,12,9,0,0,0,0,1,0,0.0,0,0,0
2022-08-30,Matchweek 5,Home,D 1–1,Crystal Palace,Brentford,Y,79,0,0,0,0,4,1,0,0,57,1,1,2,0.2,0.2,0.2,6,0,32,44,72.7,6,42,7,3,1,7,22,30,3,57,60.0,1,20.0,358,204,5,3,4,1,44,8,0.1,1,3,0
2022-09-03,Matchweek 6,Away,D 0–0,Crystal Palace,Newcastle Utd,N,29,0,0,0,0,0,0,0,0,23,3,1,1,0.0,0.0,0.1,3,0,9,17,52.9,0,6,1,0,0,6,4,13,0,23,0.0,0,0.0,61,39,0,0,1,1,9,3,0.0,1,0,0
2022-10-01,Matchweek 9,Home,L 1–2,Crystal Palace,Chelsea,Y,90,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.1,3,0,32,43,74.4,3,46,5,2,0,9,32,16,2,56,50.0,1,25.0,227,113,3,2,6,1,41,4,0.1,3,0,0
2022-10-09,Matchweek 10,Home,W 2–1,Crystal Palace,Leeds United,Y,84,0,1,0,0,1,1,1,0,50,3,0,4,0.1,0.1,0.3,5,1,22,31,71.0,1,29,3,2,1,17,18,17,1,50,25.0,4,50.0,149,46,1,1,3,0,31,9,0.3,3,1,1
2022-10-15,Matchweek 11,Away,D 0–0,Crystal Palace,Leicester City,N,26,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,5,0,0,1,2,3,3,0,8,0.0,2,100.0,18,7,0,0,1,0,6,1,0.0,0,0,0
2022-10-18,Matchweek 12,Home,W 2–1,Crystal Palace,Wolves,Y,79,0,1,0,0,2,0,0,0,45,0,1,1,0.1,0.1,0.4,7,1,25,37,67.6,2,30,4,2,1,3,18,26,2,45,66.7,0,0.0,174,80,3,0,3,2,32,12,0.4,5,2,2
2022-10-22,Matchweek 13,Away,L 0–3,Crystal Palace,Everton,Y,61,0,0,0,0,2,0,0,0,40,2,0,2,0.3,0.3,0.0,0,0,22,28,78.6,0,25,0,1,0,10,20,11,2,40,100.0,0,0.0,116,45,1,0,3,2,29,3,0.0,0,0,0
2022-10-29,Matchweek 14,Home,W 1–0,Crystal Palace,Southampton,Y,85,0,0,0,0,2,0,0,0,66,3,0,2,0.1,0.1,0.2,2,0,33,52,63.5,6,36,4,2,2,10,21,39,2,66,40.0,2,40.0,275,156,3,1,0,1,42,7,0.0,1,1,0
2022-11-06,Matchweek 15,Away,W 2–1,Crystal Palace,West Ham,Y,90,1,0,0,0,3,1,0,0,82,0,0,1,0.1,0.1,0.2,10,0,60,73,82.2,8,55,9,3,0,3,36,43,10,82,75.0,1,25.0,311,217,4,3,2,0,66,10,0.2,3,3,0
