Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-10-20,Matchweek 12,Home,W 2–0,Leicester City,Leeds United,Y,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,15.0,46.7,1.0,0.0,1.0,1.0,4.0,16.0,1.0,21.0,0.0,0.0,1.0,15.0
2022-10-23,Matchweek 13,Away,W 4–0,Leicester City,Wolves,N,29.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.5,0.5,0.1,1.0,1.0,3.0,6.0,50.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,10.0,0.0,0.0,0.0,7.0
2022-10-29,Matchweek 14,Home,L 0–1,Leicester City,Manchester City,Y,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,5.0,10.0,50.0,1.0,0.0,0.0,3.0,4.0,5.0,1.0,12.0,0.0,0.0,1.0,8.0
2022-11-05,Matchweek 15,Away,W 2–0,Leicester City,Everton,N,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,,0.0,0.0,2.0
2022-11-12,Matchweek 16,Away,W 2–0,Leicester City,West Ham,N,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,8.0,100.0,1.0,1.0,4.0
2022-12-26,Matchweek 17,Home,L 0–3,Leicester City,Newcastle Utd,N,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,8.0,,0.0,0.0,5.0
2022-12-30,Matchweek 18,Away,L 1–2,Leicester City,Liverpool,N,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,71.4,2.0,0.0,1.0,1.0,5.0,6.0,2.0,12.0,,1.0,1.0,6.0
2023-01-03,Matchweek 19,Home,L 0–1,Leicester City,Fulham,Y,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.3,0.3,0.1,2.0,0.0,3.0,10.0,30.0,1.0,0.0,1.0,1.0,2.0,13.0,8.0,16.0,0.0,0.0,0.0,10.0
2023-01-14,Matchweek 20,Away,L 0–2,Leicester City,Nott'ham Forest,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,50.0,0.0,0.0,2.0,3.0,10.0,6.0,2.0,19.0,,2.0,0.0,10.0
2023-01-21,Matchweek 21,Home,D 2–2,Leicester City,Brighton,Y,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,30.0,0.0,0.0,1.0,2.0,14.0,5.0,3.0,21.0,,3.0,2.0,11.0
