Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,D 2–2,Liverpool,Fulham,Y*,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,73.0,0.0,1.0,2.0,0.1,0.1,0.2,3.0,0.0,46.0,65.0,70.8,6.0,32.0,1.0,0.0,1.0,14.0,47.0,13.0,2.0,73.0,,0.0,,165.0,59.0,0.0,1.0,2.0,0.0,46.0,2.0,0.1,2.0,3.0,0.0
2022-08-15,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,N,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,30.0,36.0,83.3,5.0,30.0,0.0,0.0,0.0,2.0,25.0,9.0,0.0,36.0,,0.0,,161.0,42.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,1.0,3.0,1.0
2022-08-22,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,Y*,58.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,2.0,0.0,2.0,0.1,0.1,0.1,1.0,0.0,34.0,43.0,79.1,4.0,29.0,2.0,0.0,2.0,10.0,29.0,12.0,2.0,50.0,,0.0,,134.0,56.0,4.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0
2022-08-27,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,Y*,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,62.0,83.9,9.0,45.0,3.0,1.0,1.0,5.0,46.0,16.0,2.0,67.0,33.3,2.0,66.7,230.0,94.0,1.0,0.0,0.0,1.0,58.0,3.0,0.1,0.0,3.0,0.0
2022-08-31,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,Y*,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,40.0,45.0,88.9,11.0,29.0,0.0,0.0,1.0,8.0,28.0,13.0,2.0,49.0,0.0,1.0,100.0,137.0,31.0,0.0,0.0,0.0,1.0,40.0,0.0,0.4,1.0,1.0,0.0
2022-10-01,Matchweek 9,Home,D 3–3,Liverpool,Brighton,Y*,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,27.0,32.0,84.4,2.0,20.0,2.0,0.0,2.0,7.0,14.0,15.0,1.0,36.0,0.0,0.0,0.0,85.0,43.0,2.0,0.0,2.0,1.0,27.0,4.0,0.3,2.0,1.0,1.0
2022-10-09,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,Y*,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,2.0,0.0,1.0,0.1,0.1,0.1,3.0,1.0,48.0,61.0,78.7,5.0,37.0,3.0,0.0,3.0,14.0,41.0,15.0,1.0,69.0,,0.0,,162.0,105.0,2.0,0.0,1.0,1.0,51.0,0.0,0.0,1.0,0.0,0.0
2022-10-16,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,N,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.1,2.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,9.0,,0.0,,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2022-10-19,Matchweek 12,Home,W 1–0,Liverpool,West Ham,Y*,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,105.0,3.0,1.0,0.0,0.1,0.1,0.1,6.0,0.0,80.0,96.0,83.3,10.0,64.0,6.0,1.0,1.0,22.0,60.0,24.0,2.0,105.0,100.0,0.0,0.0,383.0,206.0,3.0,0.0,0.0,0.0,82.0,3.0,0.2,2.0,1.0,0.0
2022-10-22,Matchweek 13,Away,L 0–1,Liverpool,Nott'ham Forest,N,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,39.0,94.9,6.0,29.0,0.0,0.0,0.0,5.0,26.0,9.0,0.0,40.0,,0.0,,175.0,92.0,3.0,0.0,0.0,0.0,34.0,1.0,0.1,0.0,1.0,0.0
