Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-22,Matchweek 3,Home,W 2–1,Manchester Utd,Liverpool,N,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.3,4.0,2.0,10.0,12.0,83.3,3.0,9.0,2.0,3.0,0.0,1.0,8.0,8.0,2.0,17.0,60.0,1.0,20.0,72.0,29.0,1.0,1.0,2.0,0.0,11.0,1.0,0.2,2.0,0.0,0.0
2022-10-02,Matchweek 9,Away,L 3–6,Manchester Utd,Manchester City,N,32.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1.3,0.5,0.0,1.0,1.0,6.0,8.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,10.0,,0.0,,15.0,5.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0
2022-10-09,Matchweek 10,Away,W 2–1,Manchester Utd,Everton,Y,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,8.0,11.0,72.7,1.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,12.0,,0.0,,31.0,24.0,0.0,0.0,0.0,0.0,10.0,3.0,0.2,1.0,1.0,0.0
2022-11-06,Matchweek 15,Away,L 1–3,Manchester Utd,Aston Villa,N,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,9.0,1.0,11.0,,0.0,,40.0,29.0,1.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0
2022-11-13,Matchweek 16,Away,W 2–1,Manchester Utd,Fulham,Y,71.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,0.5,0.1,1.0,0.0,18.0,21.0,85.7,3.0,18.0,2.0,0.0,2.0,3.0,13.0,14.0,4.0,30.0,0.0,1.0,100.0,81.0,43.0,2.0,1.0,4.0,0.0,23.0,3.0,0.0,1.0,1.0,0.0
2022-12-27,Matchweek 17,Home,W 3–0,Manchester Utd,Nott'ham Forest,Y,64.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,15.0,16.0,93.8,2.0,20.0,0.0,0.0,1.0,1.0,7.0,17.0,3.0,25.0,,0.0,,40.0,3.0,0.0,0.0,2.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0
2022-12-31,Matchweek 18,Away,W 1–0,Manchester Utd,Wolves,Y,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.6,0.6,0.1,1.0,0.0,19.0,23.0,82.6,1.0,21.0,0.0,0.0,0.0,0.0,12.0,18.0,6.0,30.0,0.0,1.0,100.0,51.0,17.0,0.0,1.0,4.0,1.0,28.0,7.0,0.3,1.0,0.0,0.0
2023-01-03,Matchweek 19,Home,W 3–0,Manchester Utd,Bournemouth,Y,68.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,17.0,21.0,81.0,3.0,12.0,1.0,0.0,0.0,0.0,10.0,15.0,2.0,25.0,0.0,1.0,100.0,53.0,28.0,1.0,0.0,1.0,0.0,22.0,5.0,0.0,0.0,1.0,0.0
2023-01-14,Matchweek 20,Home,W 2–1,Manchester Utd,Manchester City,Y,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,1.0,9.0,1.0,1.0,0.0,0.0,7.0,5.0,2.0,12.0,100.0,0.0,0.0,48.0,29.0,0.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,1.0,0.0
