Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-08-06,Matchweek 1,Home,W 4–1,Tottenham,Southampton,Y,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,63.0,74.0,85.1,4.0,1.0,5.0,32.0,38.0,10.0,3.0,80.0,100.0,0.0,0.0,60.0
2022-08-14,Matchweek 2,Away,D 2–2,Tottenham,Chelsea,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,86.0,3.0,3.0,8.0,37.0,26.0,0.0,0.0,63.0,75.0,1.0,2.0,32.0
2022-09-03,Matchweek 6,Home,W 2–1,Tottenham,Fulham,Y,90.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,64.0,2.0,3.0,0.0,0.4,0.4,0.0,0.0,0.0,50.0,53.0,94.3,1.0,1.0,14.0,35.0,24.0,5.0,2.0,64.0,100.0,0.0,0.0,47.0
2022-09-17,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,N,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,95.8,0.0,0.0,6.0,18.0,9.0,0.0,0.0,27.0,,0.0,0.0,21.0
2022-10-01,Matchweek 9,Away,L 1–3,Tottenham,Arsenal,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,35.0,74.3,1.0,0.0,18.0,39.0,10.0,3.0,1.0,52.0,0.0,1.0,0.0,27.0
2022-10-08,Matchweek 10,Away,W 1–0,Tottenham,Brighton,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,1.0,1.0,0.0,0.0,0.2,1.0,0.0,52.0,60.0,86.7,4.0,0.0,6.0,27.0,35.0,4.0,0.0,66.0,,3.0,0.0,52.0
2022-10-15,Matchweek 11,Home,W 2–0,Tottenham,Everton,Y,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,2.0,1.0,0.0,0.0,0.0,0.1,3.0,0.0,68.0,77.0,88.3,9.0,0.0,5.0,24.0,55.0,8.0,1.0,86.0,,0.0,1.0,56.0
2022-10-19,Matchweek 12,Away,L 0–2,Tottenham,Manchester Utd,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,64.0,74.0,86.5,2.0,0.0,18.0,45.0,38.0,1.0,0.0,84.0,,0.0,1.0,61.0
2023-01-01,Matchweek 18,Home,L 0–2,Tottenham,Aston Villa,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,84.0,95.2,8.0,1.0,3.0,25.0,59.0,8.0,0.0,91.0,100.0,2.0,2.0,67.0
2023-01-04,Matchweek 19,Away,W 4–0,Tottenham,Crystal Palace,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,64.0,90.6,5.0,0.0,13.0,40.0,40.0,2.0,0.0,81.0,0.0,4.0,1.0,49.0
2023-01-15,Matchweek 20,Home,L 0–2,Tottenham,Arsenal,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,53.0,83.0,3.0,0.0,7.0,28.0,26.0,5.0,1.0,59.0,,0.0,1.0,36.0
2023-01-19,Matchweek 7,Away,L 2–4,Tottenham,Manchester City,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,50.0,88.0,0.0,0.0,17.0,43.0,15.0,4.0,0.0,62.0,,0.0,0.0,34.0
2023-01-23,Matchweek 21,Away,W 1–0,Tottenham,Fulham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,56.0,76.8,1.0,1.0,12.0,37.0,29.0,4.0,0.0,69.0,50.0,1.0,0.0,41.0
