Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 1–4,Southampton,Tottenham,Y,90,0,0,0,0,1,1,0,0,33,1,1,0,0.0,0.0,0.0,1,0,16,21,76.2,1,17,0,1,1,3,15,15,4,33,33.3,2,66.7,88,27,1,0,3,3,23,6,0.0,0,0,0
2022-08-13,Matchweek 2,Home,D 2–2,Southampton,Leeds United,N,29,1,0,0,0,3,2,0,0,17,1,0,0,0.3,0.3,0.0,1,1,7,10,70.0,1,8,0,1,0,1,6,11,3,17,50.0,1,50.0,25,6,0,0,0,1,9,5,0.0,0,0,0
2022-08-20,Matchweek 3,Away,W 2–1,Southampton,Leicester City,Y,87,0,0,0,0,0,0,1,0,35,4,1,1,0.0,0.0,0.0,1,0,17,24,70.8,6,19,1,1,0,7,20,9,4,35,50.0,1,50.0,74,29,2,1,4,1,21,3,0.0,0,0,0
2022-08-27,Matchweek 4,Home,L 0–1,Southampton,Manchester Utd,Y,88,0,0,0,0,1,1,0,0,32,1,0,1,0.1,0.1,0.0,4,0,17,21,81.0,1,18,0,1,0,2,5,25,8,32,50.0,1,50.0,60,23,0,0,5,1,19,8,0.0,1,0,0
2022-08-30,Matchweek 5,Home,W 2–1,Southampton,Chelsea,N,31,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,4,10,40.0,0,7,0,0,1,5,3,4,0,12,,0,,16,7,0,0,0,0,5,1,0.0,0,0,0
2022-09-03,Matchweek 6,Away,L 0–1,Southampton,Wolves,Y,72,0,0,0,0,1,0,0,0,42,2,0,2,0.4,0.4,0.1,3,0,23,29,79.3,3,27,2,2,1,3,14,25,8,42,66.7,1,33.3,142,99,2,1,0,3,27,4,0.1,1,1,0
2022-09-16,Matchweek 8,Away,L 0–1,Southampton,Aston Villa,N,45,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.0,2,0,13,19,68.4,0,11,1,2,1,4,22,4,1,30,28.6,5,71.4,73,37,0,0,1,0,16,4,0.0,1,0,0
2022-10-01,Matchweek 9,Home,L 1–2,Southampton,Everton,Y,90,1,0,0,0,2,1,0,0,54,5,0,2,0.1,0.1,0.1,3,0,23,34,67.6,3,21,3,0,2,15,27,16,2,54,0.0,2,100.0,153,75,1,1,2,0,29,3,0.1,1,1,0
2022-10-08,Matchweek 10,Away,L 0–4,Southampton,Manchester City,Y,78,0,0,0,0,0,0,0,0,28,1,0,2,0.0,0.0,0.0,0,0,16,23,69.6,5,11,1,1,1,3,21,6,0,28,50.0,1,50.0,38,31,2,0,1,0,17,4,0.0,0,1,0
2022-10-16,Matchweek 11,Home,D 1–1,Southampton,West Ham,Y,73,0,0,0,0,0,0,0,0,42,3,2,0,0.0,0.0,0.0,2,0,19,28,67.9,0,17,1,2,0,8,21,14,2,42,50.0,2,50.0,63,32,1,0,1,2,27,2,0.0,1,0,0
