Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-08-07,Matchweek 1,Home,L 0–2,West Ham,Manchester City,N,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,,1.0,0.0,6.0
2022-08-14,Matchweek 2,Away,L 0–1,West Ham,Nott'ham Forest,N,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,,0.0,0.0,6.0
2022-08-21,Matchweek 3,Home,L 0–2,West Ham,Brighton,N,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,8.0,,0.0,0.0,6.0
2022-08-28,Matchweek 4,Away,W 1–0,West Ham,Aston Villa,Y,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,9.0,13.0,69.2,0.0,2.0,1.0,2.0,9.0,7.0,2.0,18.0,66.7,3.0,1.0,18.0
2022-09-18,Matchweek 8,Away,L 0–1,West Ham,Everton,N,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,,1.0,0.0,3.0
2022-10-01,Matchweek 9,Home,W 2–0,West Ham,Wolves,Y,65.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,11.0,15.0,73.3,1.0,1.0,1.0,2.0,11.0,11.0,1.0,21.0,100.0,1.0,0.0,13.0
2022-10-09,Matchweek 10,Home,W 3–1,West Ham,Fulham,Y,79.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,28.0,1.0,0.0,1.0,0.7,0.7,0.1,3.0,0.0,12.0,17.0,70.6,0.0,1.0,0.0,0.0,14.0,14.0,6.0,28.0,100.0,3.0,3.0,21.0
2022-10-16,Matchweek 11,Away,D 1–1,West Ham,Southampton,Y,86.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.4,0.4,0.1,3.0,0.0,15.0,20.0,75.0,1.0,0.0,1.0,1.0,10.0,19.0,8.0,30.0,,0.0,4.0,21.0
2022-10-19,Matchweek 12,Away,L 0–1,West Ham,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,3.0,10.0,30.0,1.0,0.0,1.0,1.0,7.0,8.0,2.0,16.0,,0.0,1.0,12.0
2022-10-24,Matchweek 13,Home,W 2–0,West Ham,Bournemouth,Y,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,8.0,13.0,61.5,1.0,0.0,0.0,0.0,10.0,15.0,5.0,25.0,0.0,2.0,4.0,18.0
