Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-07,Matchweek 1,Away,D 2–2,Brentford,Leicester City,Y,82,0,0,0,0,0,0,0,0,53,0,1,2,0.0,0.0,0.0,0,0,39,48,81.3,9,37,5,1,0,11,36,7,0,53,50.0,1,50.0,294,230,2,0,0,1,43,0,0.0,0,0,0
2022-08-13,Matchweek 2,Home,W 4–0,Brentford,Manchester Utd,Y,79,0,0,0,0,1,1,0,0,30,1,1,2,0.0,0.0,0.0,1,0,13,17,76.5,3,16,1,2,2,4,7,19,3,30,33.3,2,33.3,85,36,1,0,2,1,18,3,0.0,0,2,0
2022-08-20,Matchweek 3,Away,L 2–3,Brentford,Fulham,Y,58,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,17,19,89.5,0,11,0,0,1,8,11,2,0,21,,0,,42,25,0,0,0,0,14,0,0.0,0,0,0
2022-08-27,Matchweek 4,Home,D 1–1,Brentford,Everton,Y,90,0,0,0,0,2,0,1,0,64,2,0,0,0.0,0.0,0.0,2,0,46,55,83.6,6,48,4,0,3,15,32,17,1,64,0.0,1,100.0,213,150,1,0,0,0,46,9,0.0,1,0,0
2022-08-30,Matchweek 5,Away,D 1–1,Brentford,Crystal Palace,Y,78,0,0,0,0,0,0,1,0,45,6,1,2,0.0,0.0,0.0,0,0,27,34,79.4,3,27,4,1,4,13,27,5,0,45,50.0,0,0.0,145,103,1,0,0,0,25,3,0.0,0,0,0
2022-09-03,Matchweek 6,Home,W 5–2,Brentford,Leeds United,Y,90,0,0,0,0,0,0,1,0,42,4,2,0,0.0,0.0,0.0,0,0,20,26,76.9,1,16,0,3,3,22,17,3,0,42,42.9,3,42.9,55,13,0,0,2,0,13,1,0.0,0,1,1
2022-09-18,Matchweek 8,Home,L 0–3,Brentford,Arsenal,Y,90,0,0,0,0,0,0,0,0,44,5,2,1,0.0,0.0,0.0,2,0,23,30,76.7,2,22,2,0,3,9,24,12,0,44,0.0,1,33.3,110,47,1,0,0,0,21,5,0.0,0,2,0
2022-10-01,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,N,30,0,0,0,0,0,0,1,0,33,0,1,0,0.0,0.0,0.0,1,0,24,29,82.8,2,24,2,0,1,10,19,5,0,33,0.0,1,100.0,98,62,0,0,0,0,23,2,0.0,0,0,0
2022-10-08,Matchweek 10,Away,L 1–5,Brentford,Newcastle Utd,Y,82,0,0,0,0,0,0,0,0,38,0,2,2,0.0,0.0,0.0,0,0,20,29,69.0,3,26,2,0,3,9,18,12,3,38,0.0,2,66.7,184,78,1,0,1,2,26,1,0.0,0,0,0
2023-01-22,Matchweek 21,Away,D 0–0,Brentford,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,Matchweek 22,Home,W 3–0,Brentford,Southampton,Y,60,0,0,0,0,1,0,0,0,34,0,1,1,0.0,0.0,0.0,0,0,27,29,93.1,3,21,2,0,2,5,21,8,2,34,,0,,91,65,0,0,2,0,23,1,0.0,0,0,0
2023-02-11,Matchweek 23,Away,D 1–1,Brentford,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,Matchweek 24,Home,D 1–1,Brentford,Crystal Palace,Y,75,0,0,0,0,1,1,0,0,58,1,0,0,0.0,0.0,0.0,0,0,46,52,88.5,9,47,1,0,0,16,30,12,1,58,,0,,241,119,1,0,0,0,44,3,0.0,0,0,0
