Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 4–1,Tottenham,Southampton,Y,86,0,1,0,0,3,0,0,0,70,3,0,2,0.2,0.2,0.2,5,2,47,57,82.5,5,30,5,2,2,18,31,23,6,70,66.7,0,0.0,242,152,2,2,3,0,47,7,0.1,2,0,0
2022-08-14,Matchweek 2,Away,D 2–2,Tottenham,Chelsea,Y,81,0,0,0,0,0,0,0,0,46,3,3,1,0.0,0.0,0.0,1,0,22,33,66.7,3,24,3,0,6,26,13,8,1,46,,0,,154,79,0,0,3,0,24,3,0.0,0,0,0
2022-08-20,Matchweek 3,Home,W 1–0,Tottenham,Wolves,Y,90,0,0,0,0,1,0,0,0,71,3,1,2,0.1,0.1,0.0,2,0,47,55,85.5,8,35,3,1,9,19,27,25,3,71,50.0,0,0.0,190,104,1,0,2,1,44,7,0.0,0,1,1
2022-08-28,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,Y,90,0,0,0,0,0,0,0,0,67,2,0,0,0.0,0.0,0.0,0,0,44,56,78.6,2,34,2,0,3,37,15,15,2,67,,0,,168,118,2,1,2,2,38,3,0.0,0,0,0
2022-08-31,Matchweek 5,Away,D 1–1,Tottenham,West Ham,Y,90,0,0,0,0,2,1,0,0,57,3,1,1,0.1,0.1,0.0,1,0,37,44,84.1,0,25,1,1,3,21,25,11,2,57,100.0,0,0.0,121,61,1,0,0,1,34,4,0.0,0,0,0
2022-09-03,Matchweek 6,Home,W 2–1,Tottenham,Fulham,Y,90,0,0,0,0,0,0,0,0,61,3,0,1,0.0,0.0,0.0,1,0,36,49,73.5,4,29,1,2,6,24,17,21,1,61,100.0,0,0.0,93,53,0,0,2,0,30,7,0.1,0,4,1
2022-09-17,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,N,36,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.0,0,0,24,29,82.8,0,10,2,0,1,12,15,4,0,31,,0,,86,59,1,0,0,0,20,1,0.0,0,0,0
2022-10-01,Matchweek 9,Away,L 1–3,Tottenham,Arsenal,Y,61,0,0,0,0,0,0,0,1,39,1,1,0,0.0,0.0,0.0,1,0,29,36,80.6,3,20,3,0,3,14,12,13,1,39,0.0,0,0.0,107,70,0,0,0,1,26,2,0.0,0,1,0
2022-10-23,Matchweek 13,Home,L 1–2,Tottenham,Newcastle Utd,Y,90,0,0,0,0,0,0,1,0,78,1,0,1,0.0,0.0,0.1,5,0,54,67,80.6,10,36,1,1,5,26,27,25,4,78,100.0,0,0.0,144,86,1,1,2,1,43,8,0.2,2,0,0
2022-10-29,Matchweek 14,Away,W 3–2,Tottenham,Bournemouth,Y,62,0,0,0,0,1,0,0,0,64,1,1,0,0.0,0.0,0.1,2,0,45,55,81.8,5,38,0,1,3,9,18,37,4,64,50.0,0,0.0,149,73,2,0,0,1,41,18,0.1,1,1,0
