Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-08-05,Matchweek 1,Home,L 0–2,Crystal Palace,Arsenal,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,6.0,2.0,0.0,0.0,0.0,0.1,2.0,0.0,93.0,107.0,86.9,2.0,0.0,16.0,73.0,43.0,7.0,3.0,123.0,,0.0,0.0,91.0
2022-08-15,Matchweek 2,Away,D 1–1,Crystal Palace,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,48.0,1.0,3.0,4.0,0.3,0.3,0.0,0.0,0.0,18.0,27.0,66.7,0.0,0.0,26.0,39.0,8.0,1.0,1.0,48.0,,0.0,0.0,19.0
2022-08-20,Matchweek 3,Home,W 3–1,Crystal Palace,Aston Villa,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,2.0,0.0,0.0,0.2,1.0,0.0,47.0,55.0,85.5,2.0,1.0,14.0,39.0,22.0,3.0,1.0,63.0,100.0,1.0,0.0,44.0
2022-08-27,Matchweek 4,Away,L 2–4,Crystal Palace,Manchester City,Y,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,31.0,41.0,75.6,1.0,1.0,22.0,41.0,9.0,2.0,1.0,52.0,50.0,0.0,0.0,36.0
2022-08-30,Matchweek 5,Home,D 1–1,Crystal Palace,Brentford,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,54.0,69.0,78.3,4.0,0.0,19.0,52.0,31.0,3.0,0.0,86.0,0.0,0.0,0.0,50.0
2022-09-03,Matchweek 6,Away,D 0–0,Crystal Palace,Newcastle Utd,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,43.0,58.0,74.1,1.0,0.0,25.0,60.0,23.0,2.0,1.0,84.0,,0.0,0.0,34.0
2022-10-09,Matchweek 10,Home,W 2–1,Crystal Palace,Leeds United,Y,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,59.0,1.0,2.0,1.0,0.2,0.2,0.0,0.0,0.0,32.0,44.0,72.7,3.0,0.0,15.0,44.0,12.0,3.0,3.0,59.0,0.0,0.0,0.0,35.0
2022-10-15,Matchweek 11,Away,D 0–0,Crystal Palace,Leicester City,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,88.0,83.0,4.0,1.0,9.0,52.0,41.0,2.0,0.0,94.0,100.0,0.0,0.0,75.0
2022-10-18,Matchweek 12,Home,W 2–1,Crystal Palace,Wolves,Y,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,44.0,54.0,81.5,1.0,0.0,7.0,25.0,32.0,4.0,2.0,61.0,,1.0,0.0,41.0
2022-10-22,Matchweek 13,Away,L 0–3,Crystal Palace,Everton,Y,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,3.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,59.0,70.0,84.3,4.0,0.0,11.0,47.0,32.0,1.0,1.0,80.0,,1.0,0.0,56.0
