Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA
2022-08-06,Matchweek 1,Home,D 2–2,Fulham,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,6.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,20.0,26.0,76.9,4.0,0.0,1.0,5.0,30.0,6.0,3.0,41.0,0.0,1.0,1.0,9.0,315.0,99.0,0.0,0.0,5.0,0.0,0.0
2022-08-13,Matchweek 2,Away,D 0–0,Fulham,Wolves,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,33.0,81.8,2.0,0.0,5.0,14.0,24.0,1.0,0.0,39.0,,0.0,1.0,22.0,458.0,63.0,0.0,0.0,2.0,0.0,0.0
2022-08-20,Matchweek 3,Home,W 3–2,Fulham,Brentford,Y,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,34.0,4.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,14.0,23.0,60.9,0.0,1.0,2.0,11.0,18.0,6.0,1.0,34.0,100.0,1.0,0.0,17.0,208.0,96.0,0.0,0.0,2.0,0.0,0.0
2022-08-27,Matchweek 4,Away,L 1–2,Fulham,Arsenal,Y,87.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,5.0,2.0,2.0,0.1,0.1,0.0,0.0,0.0,8.0,13.0,61.5,0.0,0.0,5.0,14.0,12.0,1.0,1.0,26.0,,1.0,1.0,7.0,90.0,44.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,Matchweek 5,Home,W 2–1,Fulham,Brighton,Y,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,47.0,8.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,24.0,30.0,80.0,1.0,0.0,4.0,19.0,25.0,3.0,1.0,47.0,,2.0,0.0,19.0,367.0,102.0,0.0,0.0,2.0,0.0,0.0
2022-09-03,Matchweek 6,Away,L 1–2,Fulham,Tottenham,Y,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,40.0,100.0,1.0,2.0,2.0,8.0,33.0,8.0,0.0,47.0,100.0,0.0,1.0,34.0,775.0,147.0,0.0,0.0,5.0,0.0,0.0
2022-09-16,Matchweek 8,Away,W 3–2,Fulham,Nott'ham Forest,Y,90.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,45.0,2.0,2.0,1.0,0.1,0.1,0.0,2.0,0.0,28.0,33.0,84.8,4.0,0.0,0.0,1.0,30.0,14.0,1.0,45.0,,3.0,0.0,20.0,457.0,157.0,0.0,0.0,6.0,0.0,0.0
2022-10-09,Matchweek 10,Away,L 1–3,Fulham,West Ham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,60.0,85.0,4.0,0.0,1.0,11.0,57.0,3.0,0.0,70.0,,0.0,1.0,52.0,916.0,204.0,0.0,0.0,6.0,0.0,0.0
2022-10-15,Matchweek 11,Home,D 2–2,Fulham,Bournemouth,Y,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,60.0,3.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,44.0,51.0,86.3,1.0,0.0,0.0,13.0,36.0,11.0,2.0,60.0,,1.0,3.0,37.0,759.0,115.0,0.0,0.0,10.0,0.0,0.0
2022-10-20,Matchweek 12,Home,W 3–0,Fulham,Aston Villa,Y,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,6.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,39.0,44.0,88.6,3.0,0.0,2.0,8.0,41.0,10.0,2.0,59.0,0.0,1.0,0.0,35.0,797.0,234.0,0.0,0.0,5.0,2.0,0.0
