Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,L 0–1,Everton,Chelsea,N,73,0,0,0,0,1,0,1,0,44,3,1,1,0.2,0.2,0.0,0,0,15,28,53.6,1,18,1,1,10,20,19,5,2,44,100.0,0,0.0,73,48,0,0,0,0,22,0,0.0,0,0,0
2022-08-13,Matchweek 2,Away,L 1–2,Everton,Aston Villa,Y,90,0,0,0,0,2,0,0,0,51,4,2,1,0.1,0.1,0.1,2,0,28,37,75.7,5,20,1,1,5,19,28,4,1,51,100.0,0,0.0,90,67,1,0,1,0,31,1,0.0,1,0,0
2022-08-20,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y,90,0,0,0,0,0,0,0,0,60,1,2,1,0.0,0.0,0.2,2,1,40,52,76.9,1,24,0,1,3,33,25,2,1,60,100.0,0,0.0,119,78,1,0,0,0,35,1,0.1,1,0,0
2022-08-27,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,67,0,0,0,0,0,0,0,0,43,0,1,2,0.0,0.0,0.0,2,1,24,31,77.4,2,16,2,0,9,15,28,0,0,43,,0,,86,54,0,0,1,0,21,0,0.0,1,1,0
2022-10-19,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,Matchweek 14,Away,D 0–0,Everton,Fulham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,Matchweek 15,Home,L 0–2,Everton,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,Matchweek 17,Home,L 1–2,Everton,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,Matchweek 18,Away,D 1–1,Everton,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,Matchweek 20,Home,L 1–2,Everton,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,Matchweek 21,Away,L 0–2,Everton,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,Matchweek 22,Home,W 1–0,Everton,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,Matchweek 23,Away,L 0–2,Everton,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,Matchweek 24,Home,W 1–0,Everton,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
