Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 1–2,Wolves,Leeds United,Y,90,0,0,0,0,1,0,0,0,77,3,3,2,0.0,0.0,0.0,1,0,54,64,84.4,3,50,1,2,3,33,27,19,0,77,50.0,2,50.0,177,92,2,0,2,1,47,2,0.0,0,0,0
2022-08-13,Matchweek 2,Home,D 0–0,Wolves,Fulham,Y,77,0,0,0,0,1,0,0,0,67,4,0,0,0.0,0.0,0.0,0,0,41,53,77.4,1,21,1,1,3,23,33,12,3,67,25.0,2,50.0,99,45,2,0,0,0,45,5,0.0,0,0,0
2022-08-20,Matchweek 3,Away,L 0–1,Wolves,Tottenham,Y,90,0,0,0,0,2,0,0,0,90,2,0,1,0.0,0.0,0.0,1,0,68,78,87.2,4,33,2,1,4,30,40,20,0,90,50.0,1,50.0,199,116,2,0,0,1,63,3,0.0,0,1,1
2022-08-28,Matchweek 4,Home,D 1–1,Wolves,Newcastle Utd,Y,90,0,0,0,0,0,0,0,0,40,3,0,1,0.0,0.0,0.0,0,0,23,32,71.9,2,17,2,0,2,21,7,12,0,40,,0,,105,66,1,0,0,1,17,1,0.0,0,1,0
2022-08-31,Matchweek 5,Away,D 0–0,Wolves,Bournemouth,Y,90,0,0,0,0,1,0,0,0,80,3,0,3,0.1,0.1,0.0,1,0,57,69,82.6,9,43,2,1,1,17,33,32,1,80,50.0,1,50.0,197,123,2,0,1,1,48,9,0.0,0,0,0
2022-09-03,Matchweek 6,Home,W 1–0,Wolves,Southampton,Y,90,0,0,0,0,1,0,1,0,75,1,3,1,0.0,0.0,0.0,1,0,51,61,83.6,11,49,3,2,4,31,30,15,1,75,66.7,1,33.3,341,179,2,0,2,0,45,3,0.0,0,2,0
2022-09-17,Matchweek 8,Home,L 0–3,Wolves,Manchester City,Y,90,0,0,0,0,0,0,0,0,63,4,1,0,0.0,0.0,0.0,1,0,47,52,90.4,3,29,2,3,5,25,24,14,2,63,100.0,0,0.0,118,70,0,1,2,2,40,4,0.0,0,0,0
2022-10-01,Matchweek 9,Away,L 0–2,Wolves,West Ham,Y,90,0,0,0,0,1,1,0,0,102,1,2,1,0.0,0.0,0.1,4,0,81,92,88.0,12,62,2,1,6,31,50,23,1,102,50.0,0,0.0,266,161,0,1,2,2,71,1,0.1,1,1,0
2022-10-08,Matchweek 10,Away,L 0–3,Wolves,Chelsea,Y,71,0,0,0,0,1,0,0,0,53,0,1,3,0.0,0.0,0.0,2,0,37,43,86.0,2,33,2,0,4,11,31,11,1,53,,0,,158,92,1,0,1,3,33,1,0.0,0,0,0
2022-10-15,Matchweek 11,Home,W 1–0,Wolves,Nott'ham Forest,Y,90,0,0,0,0,0,0,0,0,77,2,1,4,0.0,0.0,0.0,0,0,57,65,87.7,8,43,0,0,4,22,44,11,0,77,0.0,1,100.0,251,141,1,0,0,1,49,2,0.0,0,0,0
2022-10-18,Matchweek 12,Away,L 1–2,Wolves,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,Matchweek 13,Home,L 0–4,Wolves,Leicester City,Y,66,0,0,0,0,0,0,1,0,68,3,0,2,0.0,0.0,0.3,3,0,53,59,89.8,4,30,2,0,3,30,30,9,2,68,0.0,1,100.0,142,93,0,0,0,0,34,1,0.2,1,2,0
2022-10-29,Matchweek 14,Away,D 1–1,Wolves,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,Matchweek 15,Home,L 2–3,Wolves,Brighton,N,45,0,0,0,0,0,0,1,0,21,1,0,1,0.0,0.0,0.0,2,0,11,15,73.3,1,13,2,1,1,6,8,7,1,21,25.0,2,50.0,83,48,0,1,0,0,14,3,0.0,0,0,0
2022-12-31,Matchweek 18,Home,L 0–1,Wolves,Manchester Utd,N,26,0,0,0,0,0,0,0,0,30,0,2,1,0.0,0.0,0.1,1,0,19,25,76.0,1,9,1,1,0,9,12,10,0,30,50.0,1,50.0,71,48,1,0,0,0,12,2,0.1,1,1,1
2023-01-04,Matchweek 19,Away,D 1–1,Wolves,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,Matchweek 20,Home,W 1–0,Wolves,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,Matchweek 21,Away,L 0–3,Wolves,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,Matchweek 22,Home,W 3–0,Wolves,Liverpool,N,8,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,5,0,0,0,5,3,2,0,10,,0,,18,2,0,0,0,0,7,0,0.0,0,0,0
2023-02-11,Matchweek 23,Away,W 2–1,Wolves,Southampton,N,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,3,5,0,1,0,6,,0,,2,2,0,0,0,0,0,0,0.0,0,0,0
2023-02-18,Matchweek 24,Home,L 0–1,Wolves,Bournemouth,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
