Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-21,Matchweek 3,Home,L 0–2,West Ham,Brighton,Y,90,0,0,0,0,0,0,1,0,68,0,2,0,0.0,0.0,0.0,0,0,58,63,92.1,4,46,0,0,5,43,25,0,0,68,,0,,192,89,1,0,0,0,46,0,0.0,0,0,0
2022-08-28,Matchweek 4,Away,W 1–0,West Ham,Aston Villa,Y,90,0,0,0,0,0,0,0,0,58,1,2,0,0.0,0.0,0.0,0,0,40,47,85.1,2,29,0,0,10,37,20,1,0,58,,0,,120,57,0,0,1,1,33,0,0.0,0,0,0
2022-08-31,Matchweek 5,Home,D 1–1,West Ham,Tottenham,Y,90,0,0,0,0,0,0,0,0,52,0,0,2,0.0,0.0,0.0,1,0,37,46,80.4,1,32,0,0,5,16,35,2,0,52,,0,,187,118,1,0,1,0,32,0,0.0,0,0,0
2022-09-03,Matchweek 6,Away,L 1–2,West Ham,Chelsea,Y,90,0,0,0,0,0,0,1,0,49,0,1,0,0.0,0.0,0.0,0,0,35,43,81.4,0,26,0,0,13,30,19,0,0,49,,0,,92,40,0,0,0,0,30,0,0.0,0,0,0
2022-09-18,Matchweek 8,Away,L 0–1,West Ham,Everton,Y,90,0,0,0,0,0,0,0,0,47,1,3,0,0.0,0.0,0.0,0,0,33,37,89.2,3,23,0,0,8,32,14,1,0,47,,0,,121,75,0,0,0,0,29,0,0.0,0,0,0
2022-10-01,Matchweek 9,Home,W 2–0,West Ham,Wolves,Y,90,0,0,0,0,1,0,0,0,45,4,1,0,0.0,0.0,0.0,2,1,28,32,87.5,2,16,0,0,5,17,18,10,0,45,,0,,62,40,1,0,1,0,25,0,0.0,1,1,0
2022-10-09,Matchweek 10,Home,W 3–1,West Ham,Fulham,Y,90,0,0,0,0,1,0,1,0,56,1,2,1,0.0,0.0,0.2,2,0,42,51,82.4,2,28,0,0,1,21,22,14,3,56,,0,,108,48,1,0,0,1,33,5,0.1,1,0,0
2022-10-16,Matchweek 11,Away,D 1–1,West Ham,Southampton,Y,90,0,0,0,0,0,0,0,0,60,2,3,0,0.0,0.0,0.0,3,0,46,53,86.8,2,33,0,1,5,30,27,4,0,60,100.0,0,0.0,209,74,1,1,0,0,40,0,0.0,0,0,0
2022-10-19,Matchweek 12,Away,L 0–1,West Ham,Liverpool,Y,90,0,0,0,0,1,0,0,0,83,1,1,1,0.2,0.2,0.0,0,0,66,72,91.7,3,57,0,0,12,48,32,3,2,83,,0,,171,96,0,0,2,1,63,1,0.0,0,0,0
2022-10-24,Matchweek 13,Home,W 2–0,West Ham,Bournemouth,Y,90,0,0,0,0,1,0,0,0,72,0,0,0,0.0,0.0,0.0,0,0,66,69,95.7,2,53,0,1,2,34,35,3,1,72,100.0,0,0.0,171,107,1,0,0,0,58,0,0.0,0,0,0
2022-10-30,Matchweek 14,Away,L 0–1,West Ham,Manchester Utd,Y,90,0,0,0,0,0,0,1,0,72,6,1,1,0.0,0.0,0.0,2,0,43,60,71.7,5,33,6,0,4,23,33,17,2,72,,0,,190,119,2,0,2,0,39,6,0.0,0,0,0
2022-11-06,Matchweek 15,Home,L 1–2,West Ham,Crystal Palace,Y,90,0,0,0,0,1,1,0,0,59,2,1,2,0.1,0.1,0.0,1,1,37,48,77.1,4,31,4,1,4,23,28,8,1,59,100.0,0,0.0,142,61,0,0,1,0,34,1,0.0,0,0,0
2022-11-12,Matchweek 16,Home,L 0–2,West Ham,Leicester City,Y,90,0,0,0,0,0,0,0,0,68,3,3,1,0.0,0.0,0.0,1,0,35,54,64.8,2,26,0,0,4,23,33,12,1,68,,0,,98,45,1,0,2,0,22,7,0.0,0,0,0
2022-12-26,Matchweek 17,Away,L 1–3,West Ham,Arsenal,Y,90,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.0,0,0,25,28,89.3,1,16,0,0,2,19,10,1,0,30,,0,,65,26,1,0,0,0,19,0,0.0,0,0,0
2022-12-30,Matchweek 18,Home,L 0–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
