Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 1–4,Southampton,Tottenham,Y,90,0,0,0,0,0,0,0,0,60,0,2,1,0.0,0.0,0.1,2,0,47,52,90.4,1,27,0,0,10,27,30,3,2,60,,0,,87,13,0,0,0,0,35,1,0.1,2,0,0
2022-08-13,Matchweek 2,Home,D 2–2,Southampton,Leeds United,Y,69,0,0,0,0,1,0,0,0,42,2,1,3,0.1,0.1,0.0,0,0,25,32,78.1,0,18,0,0,4,29,12,1,1,42,,0,,46,18,0,0,0,0,18,0,0.0,0,0,0
2022-08-20,Matchweek 3,Away,W 2–1,Southampton,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-27,Matchweek 4,Home,L 0–1,Southampton,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,Matchweek 5,Home,W 2–1,Southampton,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,Matchweek 6,Home,D 1–1,Aston Villa,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,Matchweek 9,Away,D 0–0,Aston Villa,Leeds United,N,46,0,0,0,0,0,0,0,0,44,2,1,0,0.0,0.0,0.0,0,0,37,41,90.2,4,25,1,0,0,16,27,1,0,44,,0,,184,107,0,0,0,0,32,0,0.0,0,0,0
2022-10-10,Matchweek 10,Away,D 1–1,Aston Villa,Nott'ham Forest,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,Matchweek 11,Home,L 0–2,Aston Villa,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,Matchweek 12,Away,L 0–3,Aston Villa,Fulham,Y,45,0,0,0,0,0,0,0,0,28,1,1,2,0.0,0.0,0.0,0,0,19,21,90.5,0,19,0,0,6,20,9,0,0,28,,0,,92,60,0,0,0,0,18,0,0.0,0,0,0
2022-10-23,Matchweek 13,Home,W 4–0,Aston Villa,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,Matchweek 14,Away,L 0–4,Aston Villa,Newcastle Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,Matchweek 15,Home,W 3–1,Aston Villa,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,Matchweek 16,Away,W 2–1,Aston Villa,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,Matchweek 17,Home,L 1–3,Aston Villa,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,Matchweek 18,Away,W 2–0,Aston Villa,Tottenham,N,9,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,1,3,0,0,3,3,4,0,0,7,,0,,15,10,0,0,0,0,3,0,0.0,0,0,0
2023-01-04,Matchweek 19,Home,D 1–1,Aston Villa,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,Matchweek 20,Home,W 2–1,Aston Villa,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,Matchweek 22,Away,L 0–3,Southampton,Brentford,Y,90,0,0,0,0,1,0,0,0,67,3,10,2,0.0,0.0,0.0,1,0,40,45,88.9,6,27,0,0,6,31,36,1,1,67,,0,,49,29,1,0,0,0,23,0,0.0,0,0,0
2023-02-11,Matchweek 23,Home,L 1–2,Southampton,Wolves,Y,90,0,0,0,0,3,0,0,0,44,2,0,2,0.2,0.2,0.0,1,0,20,33,60.6,3,15,0,0,6,17,20,7,3,44,,0,,43,4,0,0,0,0,14,1,0.0,0,0,0
2023-02-18,Matchweek 24,Away,W 1–0,Southampton,Chelsea,Y,90,0,0,0,0,0,0,0,0,48,4,1,4,0.0,0.0,0.0,0,0,31,37,83.8,0,21,0,0,12,24,22,2,0,48,,0,,60,19,0,0,0,0,25,0,0.0,0,0,0
