Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,Y,71,0,0,0,0,0,0,1,0,41,3,1,1,0.0,0.0,0.0,0,0,23,33,69.7,1,8,0,0,4,13,24,4,0,41,0.0,0,0.0,26,11,0,0,1,0,18,2,0.0,0,0,0
2022-08-13,Matchweek 2,Away,L 0–4,Bournemouth,Manchester City,Y,90,0,0,0,0,1,1,0,0,40,2,0,1,0.0,0.0,0.0,0,0,34,36,94.4,2,15,0,0,1,18,20,2,0,40,,0,,61,21,0,0,0,0,30,0,0.0,0,0,0
2022-08-20,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,Y,45,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,9,13,69.2,0,10,0,0,1,5,12,0,0,17,,0,,20,2,0,0,1,0,11,1,0.0,0,0,0
2022-08-27,Matchweek 4,Away,L 0–9,Bournemouth,Liverpool,N,5,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,,0,,0,0,0,0,0,0,0,0,0.0,0,0,0
2022-10-19,Matchweek 12,Home,L 0–1,Bournemouth,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,Matchweek 13,Away,L 0–2,Bournemouth,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,Matchweek 14,Home,L 2–3,Bournemouth,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,Matchweek 15,Away,L 3–4,Bournemouth,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,Matchweek 16,Home,W 3–0,Bournemouth,Everton,N,3,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,1,2,0,0,3,,0,,3,3,0,0,0,0,2,0,0.0,0,0,0
2022-12-27,Matchweek 17,Away,L 0–2,Bournemouth,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,Matchweek 18,Home,L 0–2,Bournemouth,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,Matchweek 19,Away,L 0–3,Bournemouth,Manchester Utd,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,Matchweek 20,Away,L 0–2,Bournemouth,Brentford,N,56,0,0,0,0,1,0,0,0,54,1,1,0,0.0,0.0,0.0,1,0,35,44,79.5,2,37,2,0,2,18,28,9,0,54,,0,,129,63,0,0,4,0,36,1,0.0,0,0,0
2023-01-21,Matchweek 21,Home,D 1–1,Bournemouth,Nott'ham Forest,N,16,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,6,6,100.0,0,1,0,0,0,1,3,2,0,6,,0,,3,3,0,0,0,0,3,0,0.0,0,0,0
