Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-07,Matchweek 1,Away,D 2–2,Brentford,Leicester City,Y,90,0,0,0,0,2,1,0,0,37,1,2,1,0.2,0.2,0.1,1,0,21,28,75.0,0,21,2,2,1,11,14,12,3,37,66.7,1,33.3,229,43,0,1,0,1,23,9,0.1,1,1,1
2022-08-13,Matchweek 2,Home,W 4–0,Brentford,Manchester Utd,Y,72,1,0,0,0,2,1,0,0,21,0,0,0,0.5,0.5,0.0,0,0,9,15,60.0,0,15,1,0,0,2,4,16,2,21,,0,,44,9,0,1,3,2,19,6,0.0,0,0,0
2022-08-20,Matchweek 3,Away,L 2–3,Brentford,Fulham,Y,90,0,0,0,0,3,1,0,0,37,1,0,0,0.2,0.2,0.3,5,1,18,30,60.0,4,17,0,2,1,6,14,18,4,37,100.0,0,0.0,83,24,0,0,2,0,19,2,0.3,3,2,0
2022-08-27,Matchweek 4,Home,D 1–1,Brentford,Everton,Y,77,0,0,0,0,4,1,0,0,36,0,0,1,0.3,0.3,0.0,3,0,21,30,70.0,3,28,2,0,0,1,12,23,4,36,,0,,106,37,0,0,0,1,29,8,0.0,1,0,0
2022-08-30,Matchweek 5,Away,D 1–1,Brentford,Crystal Palace,Y,67,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,13,22,59.1,1,16,3,0,1,6,8,14,3,27,0.0,0,0.0,152,66,2,2,3,0,16,5,0.0,0,1,0
2022-09-03,Matchweek 6,Home,W 5–2,Brentford,Leeds United,Y,82,1,0,0,0,1,1,0,0,26,0,0,0,0.2,0.2,0.2,4,1,10,16,62.5,2,11,2,2,1,9,5,12,3,26,100.0,0,0.0,43,25,1,0,4,2,16,5,0.1,2,3,1
2022-09-18,Matchweek 8,Home,L 0–3,Brentford,Arsenal,Y,75,0,0,0,0,2,1,0,0,24,0,0,1,0.1,0.1,0.0,0,0,10,15,66.7,0,17,0,0,0,4,6,14,2,24,0.0,1,100.0,83,7,0,0,3,1,17,3,0.0,0,0,0
2022-10-01,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,Y,60,0,0,0,0,1,0,0,0,33,1,0,1,0.1,0.1,0.0,1,0,20,27,74.1,3,27,1,0,0,2,10,22,1,33,,0,,142,77,2,0,0,4,27,12,0.0,0,0,0
2022-10-08,Matchweek 10,Away,L 1–5,Brentford,Newcastle Utd,Y,61,0,0,0,0,2,1,0,0,18,0,0,0,0.1,0.1,0.0,0,0,6,10,60.0,0,14,1,2,1,3,3,13,2,18,50.0,2,50.0,92,36,0,1,3,0,14,6,0.0,0,0,0
2022-10-14,Matchweek 11,Home,W 2–0,Brentford,Brighton,Y,79,0,0,0,0,1,0,0,0,29,0,0,0,0.1,0.1,0.1,2,1,11,18,61.1,3,15,1,2,1,6,9,14,4,29,33.3,3,50.0,89,36,2,2,1,3,15,3,0.2,1,1,0
2022-10-19,Matchweek 12,Home,D 0–0,Brentford,Chelsea,Y,72,0,0,0,0,2,2,0,0,31,0,0,0,0.3,0.3,0.2,2,0,16,28,57.1,1,19,2,1,0,2,9,20,2,31,100.0,0,0.0,88,37,0,0,1,1,24,4,0.1,1,1,1
2022-10-23,Matchweek 13,Away,L 0–4,Brentford,Aston Villa,Y,60,0,0,0,0,3,1,0,0,21,0,0,0,0.4,0.4,0.1,5,0,13,15,86.7,2,13,2,1,1,3,4,15,3,21,100.0,0,0.0,87,41,0,1,1,1,15,6,0.0,1,1,0
