Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,24.0,30.0,80.0,0.0,7.0,0.0,0.0,3.0,22.0,19.0,5.0,1.0,45.0,,0.0,,37.0,17.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,Matchweek 2,Away,L 0–4,Bournemouth,Manchester City,N,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,80.0,1.0,6.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,10.0,,0.0,,32.0,18.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0
2022-08-20,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,Y,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,56.3,0.0,17.0,2.0,1.0,3.0,6.0,17.0,3.0,0.0,26.0,100.0,0.0,0.0,100.0,37.0,1.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,Matchweek 4,Away,L 0–9,Bournemouth,Liverpool,N,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,68.8,1.0,6.0,0.0,1.0,2.0,9.0,11.0,3.0,0.0,22.0,33.3,2.0,66.7,40.0,19.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0
2022-08-31,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,Y,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,19.0,25.0,76.0,1.0,16.0,0.0,1.0,0.0,6.0,14.0,9.0,2.0,29.0,50.0,1.0,50.0,67.0,21.0,0.0,0.0,1.0,2.0,23.0,1.0,0.1,1.0,1.0,1.0
2022-09-03,Matchweek 6,Away,W 3–2,Bournemouth,Nott'ham Forest,Y,89.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,33.0,44.0,75.0,3.0,29.0,1.0,0.0,2.0,6.0,21.0,24.0,2.0,51.0,,0.0,,119.0,68.0,1.0,1.0,2.0,0.0,40.0,4.0,0.1,1.0,0.0,0.0
2022-09-17,Matchweek 8,Away,D 1–1,Bournemouth,Newcastle Utd,Y,89.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,35.0,3.0,1.0,2.0,0.4,0.4,0.1,3.0,0.0,13.0,19.0,68.4,2.0,11.0,1.0,2.0,4.0,10.0,16.0,9.0,2.0,35.0,66.7,1.0,33.3,101.0,26.0,0.0,0.0,2.0,1.0,17.0,3.0,0.0,2.0,1.0,0.0
2022-10-01,Matchweek 9,Home,D 0–0,Bournemouth,Brentford,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,72.4,3.0,29.0,2.0,0.0,3.0,10.0,20.0,10.0,2.0,40.0,,0.0,,155.0,90.0,0.0,0.0,2.0,3.0,29.0,3.0,0.0,0.0,0.0,0.0
2022-10-08,Matchweek 10,Home,W 2–1,Bournemouth,Leicester City,Y,76.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,2.0,0.0,4.0,0.2,0.2,0.1,4.0,1.0,30.0,33.0,90.9,3.0,24.0,1.0,0.0,1.0,6.0,17.0,23.0,3.0,45.0,0.0,1.0,50.0,130.0,68.0,2.0,0.0,0.0,4.0,31.0,4.0,0.3,1.0,1.0,0.0
2022-10-15,Matchweek 11,Away,D 2–2,Bournemouth,Fulham,Y,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,0.0,2.0,0.0,0.0,0.3,2.0,1.0,16.0,20.0,80.0,2.0,13.0,1.0,1.0,3.0,11.0,16.0,6.0,2.0,33.0,50.0,1.0,50.0,85.0,52.0,0.0,1.0,0.0,2.0,17.0,3.0,0.1,1.0,0.0,0.0
