Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 2–1,Leeds United,Wolves,N,18,0,0,0,0,2,0,0,0,12,1,0,1,0.1,0.1,0.0,1,0,5,7,71.4,0,4,1,0,0,1,6,6,2,12,,0,,17,6,0,0,0,0,6,1,0.0,0,0,0
2022-08-13,Matchweek 2,Away,D 2–2,Leeds United,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,Matchweek 3,Home,W 3–0,Leeds United,Chelsea,N,8,0,0,0,0,0,0,0,0,5,2,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,1,0,0,0,2,1,2,0,5,,0,,1,0,0,0,0,0,2,0,0.0,0,0,0
2022-08-27,Matchweek 4,Away,L 0–1,Leeds United,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-30,Matchweek 5,Home,D 1–1,Leeds United,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,Matchweek 6,Away,L 2–5,Leeds United,Brentford,N,5,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,1,0,4,5,80.0,2,4,1,1,0,0,4,5,0,9,100.0,0,0.0,18,12,0,0,0,2,5,0,0.0,1,0,0
2022-10-02,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,Matchweek 10,Away,L 1–2,Leeds United,Crystal Palace,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,Matchweek 11,Home,L 0–1,Leeds United,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,Matchweek 12,Away,L 0–2,Leeds United,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
