Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 1–4,Southampton,Tottenham,Y*,90,1,0,0,0,2,1,0,0,52,2,1,0,0.1,0.1,0.2,3,0,34,45,75.6,4,25,1,0,1,5,14,33,4,52,,0,,113,57,0,0,0,0,37,3,0.1,4,3,1
2022-08-13,Matchweek 2,Home,D 2–2,Southampton,Leeds United,Y*,90,0,0,0,0,1,0,0,0,54,4,0,0,0.0,0.0,0.0,2,0,32,45,71.1,4,21,0,1,2,5,36,13,0,54,100.0,0,0.0,114,25,0,0,0,2,25,1,0.0,0,0,0
2022-08-20,Matchweek 3,Away,W 2–1,Southampton,Leicester City,Y*,90,0,1,0,0,0,0,0,0,56,2,0,0,0.0,0.0,0.5,4,1,39,50,78.0,6,33,0,0,2,7,31,18,0,56,,0,,130,57,2,0,1,1,29,1,0.4,4,2,1
2022-08-27,Matchweek 4,Home,L 0–1,Southampton,Manchester Utd,Y*,90,0,0,0,0,0,0,0,0,83,1,5,1,0.0,0.0,0.3,6,0,47,69,68.1,9,37,1,0,4,13,44,26,1,83,,0,,137,38,1,0,4,1,40,1,0.3,4,4,2
2022-08-30,Matchweek 5,Home,W 2–1,Southampton,Chelsea,Y*,90,0,0,0,0,0,0,1,0,37,0,1,0,0.0,0.0,0.1,2,1,21,32,65.6,3,13,0,0,2,5,17,15,0,37,0.0,1,100.0,22,6,0,0,0,2,19,1,0.2,1,1,0
2022-09-03,Matchweek 6,Away,L 0–1,Southampton,Wolves,Y*,90,0,0,0,0,2,1,0,0,95,2,1,1,0.1,0.1,0.1,3,0,63,85,74.1,6,54,0,1,3,20,52,23,0,95,100.0,0,0.0,147,45,0,0,2,0,52,1,0.0,2,1,1
2022-09-16,Matchweek 8,Away,L 0–1,Southampton,Aston Villa,Y*,90,0,0,0,0,2,0,1,0,76,3,2,0,0.1,0.1,0.1,2,0,47,64,73.4,4,28,0,0,2,17,45,14,0,76,0.0,1,100.0,134,47,1,0,1,0,37,0,0.1,1,0,0
2022-10-01,Matchweek 9,Home,L 1–2,Southampton,Everton,Y*,90,0,0,0,0,2,0,0,0,86,2,1,0,0.2,0.2,0.4,6,0,67,79,84.8,12,29,0,0,1,11,53,23,0,86,0.0,1,100.0,180,86,1,0,0,0,59,2,0.3,2,1,1
2022-10-08,Matchweek 10,Away,L 0–4,Southampton,Manchester City,Y*,90,0,0,0,0,0,0,0,0,45,3,2,2,0.0,0.0,0.0,1,0,30,37,81.1,4,22,0,1,1,15,25,5,0,45,100.0,0,0.0,61,15,0,0,0,1,31,0,0.0,1,0,0
2022-10-16,Matchweek 11,Home,D 1–1,Southampton,West Ham,Y*,90,0,0,0,0,0,0,0,0,48,0,3,1,0.0,0.0,0.0,2,0,30,43,69.8,4,25,0,0,3,12,21,15,0,48,,0,,85,33,1,0,0,1,28,3,0.0,1,0,0
2022-10-19,Matchweek 12,Away,W 1–0,Southampton,Bournemouth,Y*,90,0,0,0,0,1,0,0,0,74,3,1,2,0.1,0.1,0.1,1,0,50,64,78.1,1,28,0,0,3,23,37,14,0,74,,0,,155,84,2,0,1,1,46,0,0.0,1,0,0
2022-10-23,Matchweek 13,Home,D 1–1,Southampton,Arsenal,Y*,90,0,0,0,0,0,0,0,0,67,0,1,0,0.0,0.0,0.1,3,0,46,64,71.9,5,31,0,0,1,13,36,18,0,67,,0,,86,44,0,0,0,0,39,3,0.0,1,1,0
2022-10-29,Matchweek 14,Away,L 0–1,Southampton,Crystal Palace,Y*,90,0,0,0,0,1,0,0,0,66,1,0,0,0.0,0.0,0.4,6,0,46,62,74.2,8,44,3,0,1,10,38,18,0,66,0.0,2,100.0,160,108,2,0,1,1,43,2,0.2,4,0,0
2022-11-06,Matchweek 15,Home,L 1–4,Southampton,Newcastle Utd,Y*,90,0,0,0,0,1,1,0,0,91,2,1,0,0.0,0.0,0.2,4,0,67,86,77.9,12,48,1,0,2,10,49,32,0,91,,0,,161,90,2,0,1,2,60,2,0.2,3,0,0
2022-11-12,Matchweek 16,Away,L 1–3,Southampton,Liverpool,Y*,90,0,1,0,0,0,0,0,0,62,1,1,1,0.0,0.0,0.3,4,1,48,57,84.2,8,31,2,0,3,11,38,13,0,62,,0,,155,70,0,0,1,0,46,1,0.2,1,1,1
2022-12-26,Matchweek 17,Home,L 1–3,Southampton,Brighton,Y*,90,1,0,0,1,2,1,0,0,67,3,3,3,1.0,0.1,0.1,3,1,43,55,78.2,2,22,0,0,1,14,40,13,2,66,0.0,1,100.0,70,36,0,0,1,0,34,0,0.1,2,0,0
2022-12-31,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y*,90,1,0,0,0,1,1,0,0,67,3,2,0,0.1,0.1,0.1,1,0,42,58,72.4,3,12,0,0,3,17,34,17,0,67,,0,,45,17,0,0,0,0,28,0,0.2,1,1,0
2023-01-04,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,Y*,90,0,0,0,0,1,0,0,0,84,1,2,0,0.1,0.1,0.2,4,0,62,77,80.5,8,45,1,0,3,12,34,39,1,84,,0,,113,54,2,0,0,2,50,3,0.2,3,1,0
2023-01-14,Matchweek 20,Away,W 2–1,Southampton,Everton,Y*,90,2,0,0,0,5,4,0,0,53,0,0,1,0.7,0.7,0.3,5,1,29,42,69.0,5,23,1,1,1,4,23,26,5,53,100.0,0,0.0,73,28,0,0,2,0,30,1,0.2,3,1,0
2023-01-21,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y*,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.4,4,0,30,40,75.0,2,22,0,0,1,10,22,14,2,46,,0,,65,15,1,0,3,0,20,3,0.3,3,0,0
2023-02-04,Matchweek 22,Away,L 0–3,Southampton,Brentford,Y*,90,0,0,0,0,2,0,0,0,75,1,0,1,0.1,0.1,0.0,3,0,51,66,77.3,3,38,3,0,4,8,48,20,1,75,,0,,195,126,0,0,1,1,47,2,0.0,1,0,0
2023-02-11,Matchweek 23,Home,L 1–2,Southampton,Wolves,Y*,90,0,0,0,0,1,0,1,0,52,0,0,0,0.0,0.0,0.3,8,0,38,49,77.6,5,18,0,0,0,2,24,26,1,52,,0,,36,11,0,0,1,0,25,3,0.2,4,1,1
2023-02-18,Matchweek 24,Away,W 1–0,Southampton,Chelsea,Y*,90,1,0,0,0,1,1,1,0,56,4,4,1,0.1,0.1,0.2,3,0,32,40,80.0,4,26,0,0,5,16,32,8,0,56,,0,,57,32,0,0,0,0,30,1,0.3,2,1,1
