Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,L 0–1,Everton,Chelsea,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,38.0,89.5,2.0,23.0,0.0,1.0,3.0,11.0,20.0,20.0,2.0,49.0,33.3,1.0,33.3,133.0,37.0,1.0,0.0,1.0,1.0,25.0,2.0,0.1,0.0,0.0,0.0
2022-08-13,Matchweek 2,Away,L 1–2,Everton,Aston Villa,Y,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,1.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,14.0,27.0,51.9,0.0,14.0,1.0,1.0,5.0,12.0,13.0,17.0,1.0,42.0,50.0,1.0,50.0,78.0,36.0,0.0,0.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0
2022-08-20,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,2.0,0.0,0.0,0.0,0.1,3.0,0.0,32.0,36.0,88.9,0.0,19.0,3.0,0.0,1.0,12.0,16.0,15.0,2.0,43.0,,0.0,,112.0,71.0,1.0,2.0,0.0,2.0,23.0,4.0,0.1,1.0,0.0,0.0
2022-08-27,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,4.0,2.0,0.0,0.1,0.1,0.2,5.0,0.0,39.0,48.0,81.3,3.0,22.0,0.0,1.0,2.0,15.0,19.0,26.0,2.0,59.0,100.0,0.0,0.0,127.0,40.0,3.0,0.0,2.0,0.0,35.0,10.0,0.2,1.0,2.0,1.0
2022-08-30,Matchweek 5,Away,D 1–1,Everton,Leeds United,Y,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,76.0,8.0,2.0,6.0,0.1,0.1,0.0,0.0,0.0,27.0,44.0,61.4,0.0,22.0,1.0,1.0,14.0,44.0,25.0,8.0,1.0,76.0,33.3,2.0,66.7,80.0,40.0,1.0,0.0,2.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0
2022-09-03,Matchweek 6,Home,D 0–0,Everton,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,5.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,23.0,40.0,57.5,4.0,13.0,1.0,0.0,5.0,24.0,18.0,10.0,2.0,51.0,0.0,1.0,100.0,68.0,22.0,1.0,0.0,2.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0
2022-09-18,Matchweek 8,Home,W 1–0,Everton,West Ham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,35.0,48.0,72.9,1.0,33.0,0.0,2.0,2.0,26.0,16.0,25.0,1.0,65.0,50.0,2.0,50.0,182.0,62.0,1.0,0.0,5.0,1.0,31.0,4.0,0.0,0.0,1.0,0.0
2022-10-29,Matchweek 14,Away,D 0–0,Everton,Fulham,N,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,1.0,6.0,0.0,0.0,2.0,6.0,6.0,2.0,0.0,14.0,,0.0,,30.0,14.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
2022-11-05,Matchweek 15,Home,L 0–2,Everton,Leicester City,N,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,84.6,1.0,13.0,2.0,0.0,3.0,4.0,11.0,13.0,0.0,28.0,,0.0,,87.0,24.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2022-11-12,Matchweek 16,Away,L 0–3,Everton,Bournemouth,Y,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,74.0,3.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,53.0,61.0,86.9,1.0,35.0,1.0,1.0,4.0,27.0,24.0,23.0,3.0,74.0,100.0,0.0,0.0,192.0,84.0,0.0,0.0,3.0,0.0,50.0,7.0,0.0,1.0,0.0,0.0
