Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec
2022-08-06,Matchweek 1,Home,W 2–0,Bournemouth,Aston Villa,N,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,0.0,2.0,8.0,4.0,1.0,0.0,13.0,,0.0,0.0,6.0
2022-08-13,Matchweek 2,Away,L 0–4,Bournemouth,Manchester City,Y,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,81.0,0.0,0.0,2.0,14.0,7.0,3.0,0.0,23.0,0.0,0.0,0.0,14.0
2022-08-20,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,N,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,22.0,95.5,0.0,0.0,1.0,10.0,14.0,7.0,0.0,30.0,,0.0,2.0,15.0
2022-08-27,Matchweek 4,Away,L 0–9,Bournemouth,Liverpool,Y,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,70.6,1.0,1.0,2.0,19.0,19.0,0.0,0.0,37.0,100.0,0.0,0.0,25.0
2022-08-31,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,80.0,1.0,1.0,4.0,18.0,24.0,5.0,0.0,47.0,25.0,1.0,0.0,26.0
2022-09-03,Matchweek 6,Away,W 3–2,Bournemouth,Nott'ham Forest,Y,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,4.0,1.0,2.0,0.0,0.0,0.1,3.0,2.0,38.0,51.0,74.5,1.0,0.0,4.0,26.0,27.0,11.0,0.0,62.0,,0.0,0.0,37.0
2022-09-17,Matchweek 8,Away,D 1–1,Bournemouth,Newcastle Utd,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,2.0,0.0,0.0,0.1,2.0,1.0,19.0,22.0,86.4,1.0,1.0,4.0,19.0,13.0,5.0,0.0,36.0,50.0,3.0,0.0,16.0
2022-10-01,Matchweek 9,Home,D 0–0,Bournemouth,Brentford,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,4.0,0.0,0.0,4.0,25.0,4.0,0.0,33.0,,0.0,3.0,24.0
2022-10-08,Matchweek 10,Home,W 2–1,Bournemouth,Leicester City,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0,1.0,0.0,0.0,0.2,4.0,0.0,29.0,39.0,74.4,2.0,1.0,2.0,9.0,23.0,15.0,1.0,47.0,50.0,0.0,2.0,30.0
2022-10-15,Matchweek 11,Away,D 2–2,Bournemouth,Fulham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.3,3.0,0.0,25.0,35.0,71.4,7.0,0.0,6.0,9.0,24.0,8.0,0.0,41.0,0.0,0.0,0.0,17.0
2022-10-19,Matchweek 12,Home,L 0–1,Bournemouth,Southampton,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,1.0,1.0,0.1,0.1,0.5,6.0,0.0,48.0,61.0,78.7,11.0,0.0,0.0,8.0,36.0,23.0,2.0,65.0,,1.0,1.0,38.0
2022-10-24,Matchweek 13,Away,L 0–2,Bournemouth,West Ham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,41.0,50.0,82.0,3.0,0.0,6.0,15.0,37.0,8.0,0.0,59.0,,1.0,2.0,35.0
2022-10-29,Matchweek 14,Home,L 2–3,Bournemouth,Tottenham,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,2.0,2.0,0.0,0.0,0.0,0.1,2.0,0.0,27.0,32.0,84.4,3.0,0.0,3.0,10.0,22.0,9.0,1.0,40.0,0.0,0.0,1.0,19.0
2022-11-05,Matchweek 15,Away,L 3–4,Bournemouth,Leeds United,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,26.0,37.0,70.3,1.0,0.0,5.0,21.0,21.0,7.0,0.0,47.0,,1.0,1.0,10.0
2022-11-12,Matchweek 16,Home,W 3–0,Bournemouth,Everton,Y,90.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,1.0,1.0,0.0,0.0,0.8,5.0,1.0,31.0,38.0,81.6,1.0,0.0,3.0,13.0,24.0,7.0,1.0,43.0,,0.0,1.0,24.0
2022-12-27,Matchweek 17,Away,L 0–2,Bournemouth,Chelsea,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,37.0,83.8,4.0,1.0,2.0,7.0,25.0,17.0,1.0,49.0,100.0,2.0,1.0,23.0
2022-12-31,Matchweek 18,Home,L 0–2,Bournemouth,Crystal Palace,Y,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,3.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,24.0,35.0,68.6,1.0,0.0,0.0,7.0,26.0,11.0,2.0,44.0,,1.0,0.0,25.0
2023-01-03,Matchweek 19,Away,L 0–3,Bournemouth,Manchester Utd,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,1.0,3.0,0.0,0.0,0.1,2.0,0.0,42.0,50.0,84.0,3.0,1.0,6.0,19.0,30.0,13.0,0.0,62.0,50.0,2.0,0.0,44.0
2023-01-14,Matchweek 20,Away,L 0–2,Bournemouth,Brentford,Y,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,1.0,0.0,2.0,4.0,10.0,2.0,0.0,15.0,0.0,1.0,0.0,6.0
