Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-05,Matchweek 1,Away,W 2–0,Arsenal,Crystal Palace,Y,90,0,0,0,0,0,0,0,0,59,1,0,2,0.0,0.0,0.0,1,0,45,48,93.8,2,40,0,1,10,34,24,1,0,59,100.0,0,0.0,216,107,0,0,1,1,37,0,0.0,0,0,0
2022-08-13,Matchweek 2,Home,W 4–2,Arsenal,Leicester City,Y,90,0,0,0,0,0,0,0,0,59,0,2,0,0.0,0.0,0.0,1,0,46,53,86.8,1,31,1,0,7,32,26,1,0,59,,0,,174,63,0,0,0,0,33,0,0.0,0,0,0
2022-08-20,Matchweek 3,Away,W 3–0,Arsenal,Bournemouth,Y,90,1,0,0,0,1,1,0,0,81,2,2,0,0.1,0.1,0.0,0,0,73,73,100.0,1,68,0,0,4,35,46,1,1,81,,0,,294,111,0,0,0,0,64,0,0.0,0,0,0
2022-08-27,Matchweek 4,Home,W 2–1,Arsenal,Fulham,Y,90,0,1,0,0,0,0,0,0,102,1,0,0,0.0,0.0,0.7,1,1,92,98,93.9,6,73,0,0,5,39,60,3,1,102,,0,,515,384,1,0,0,0,82,0,0.0,1,0,0
2022-08-31,Matchweek 5,Home,W 2–1,Arsenal,Aston Villa,Y,90,0,0,0,0,0,0,1,0,72,1,0,1,0.0,0.0,0.1,1,0,55,62,88.7,2,47,0,0,2,47,22,3,0,72,,0,,195,73,0,0,2,1,46,0,0.0,1,1,0
2022-09-04,Matchweek 6,Away,L 1–3,Arsenal,Manchester Utd,Y,90,0,0,0,0,1,0,1,0,66,2,0,0,0.1,0.1,0.0,0,0,57,58,98.3,4,38,0,0,5,34,28,4,1,66,0.0,1,100.0,238,159,0,0,0,0,39,1,0.0,0,0,0
2022-09-18,Matchweek 8,Away,W 3–0,Arsenal,Brentford,Y,90,1,0,0,0,1,1,0,0,71,3,0,0,0.2,0.2,0.0,0,0,57,64,89.1,2,49,0,2,3,21,48,2,2,71,100.0,0,0.0,188,83,0,0,0,1,49,0,0.0,0,0,0
2022-10-01,Matchweek 9,Home,W 3–1,Arsenal,Tottenham,Y,90,0,0,0,0,0,0,1,0,76,3,0,0,0.0,0.0,0.0,1,0,67,70,95.7,7,52,0,1,6,21,52,3,1,76,100.0,0,0.0,167,86,0,0,1,0,54,0,0.0,0,0,0
2022-10-09,Matchweek 10,Home,W 3–2,Arsenal,Liverpool,Y,90,0,0,0,0,0,0,0,0,57,2,2,0,0.0,0.0,0.0,0,0,42,50,84.0,2,33,0,0,4,26,31,0,0,57,,0,,181,100,0,0,0,0,30,0,0.0,0,0,0
2022-10-16,Matchweek 11,Away,W 1–0,Arsenal,Leeds United,Y,90,0,0,0,0,0,0,1,0,97,2,0,1,0.0,0.0,0.0,0,0,82,89,92.1,4,67,0,0,10,48,50,0,0,97,,0,,317,223,0,0,1,0,72,0,0.0,0,0,0
2022-10-23,Matchweek 13,Away,D 1–1,Arsenal,Southampton,Y,90,0,0,0,0,0,0,0,0,75,1,0,1,0.0,0.0,0.0,1,0,65,69,94.2,4,52,2,0,5,27,48,0,0,75,,0,,255,156,0,0,0,0,60,0,0.0,0,0,0
2022-10-30,Matchweek 14,Home,W 5–0,Arsenal,Nott'ham Forest,Y,75,0,0,0,0,0,0,0,0,65,2,1,0,0.0,0.0,0.0,1,0,55,59,93.2,4,36,0,0,5,23,41,2,0,65,,0,,265,180,1,0,1,0,45,0,0.0,1,1,0
2022-11-06,Matchweek 15,Away,W 1–0,Arsenal,Chelsea,Y,90,0,0,0,0,0,0,0,0,67,2,2,1,0.0,0.0,0.0,1,0,49,59,83.1,5,40,1,0,13,44,22,2,2,67,,0,,193,97,1,1,2,0,34,0,0.0,0,0,0
2022-11-12,Matchweek 16,Away,W 2–0,Arsenal,Wolves,Y,90,0,0,0,0,0,0,0,0,91,0,0,1,0.0,0.0,0.0,0,0,81,88,92.0,4,80,0,0,3,18,73,0,0,91,,0,,400,222,0,0,0,0,76,0,0.0,0,0,0
2022-12-26,Matchweek 17,Home,W 3–1,Arsenal,West Ham,Y,90,0,0,0,0,1,1,0,0,106,1,1,0,0.4,0.4,0.0,0,0,93,97,95.9,3,73,0,1,8,51,54,1,1,106,50.0,0,0.0,383,277,1,0,0,1,85,0,0.0,0,0,0
2022-12-31,Matchweek 18,Away,W 4–2,Arsenal,Brighton,Y,90,0,0,0,0,1,0,0,0,40,2,1,1,0.1,0.1,0.0,0,0,19,24,79.2,0,18,0,1,10,24,15,1,1,40,100.0,0,0.0,55,21,0,0,3,0,16,0,0.0,0,0,0
2023-01-03,Matchweek 19,Home,D 0–0,Arsenal,Newcastle Utd,Y,90,0,0,0,0,0,0,0,0,65,0,0,1,0.0,0.0,0.0,0,0,53,59,89.8,3,38,0,0,5,30,34,1,0,65,,0,,190,130,0,0,0,0,45,0,0.0,0,0,0
2023-01-15,Matchweek 20,Away,W 2–0,Arsenal,Tottenham,Y,90,0,0,0,0,0,0,0,0,39,0,1,0,0.0,0.0,0.0,0,0,30,33,90.9,2,24,0,0,6,17,22,0,0,39,,0,,48,10,0,0,0,0,25,0,0.0,0,0,0
2023-01-22,Matchweek 21,Home,W 3–2,Arsenal,Manchester Utd,Y,90,0,0,0,0,0,0,0,0,71,0,3,0,0.0,0.0,0.0,1,0,58,67,86.6,5,32,0,0,5,32,36,4,0,71,,0,,132,72,0,0,0,0,38,0,0.0,0,0,0
2023-02-04,Matchweek 22,Away,L 0–1,Arsenal,Everton,Y,90,0,0,0,0,0,0,0,0,85,1,0,2,0.0,0.0,0.0,1,0,69,76,90.8,1,41,1,0,16,44,41,0,0,85,,0,,247,107,0,0,1,1,59,0,0.0,1,0,0
2023-02-11,Matchweek 23,Home,D 1–1,Arsenal,Brentford,Y,90,0,0,0,0,0,0,0,0,63,0,2,0,0.0,0.0,0.0,0,0,47,52,90.4,5,29,1,0,14,34,22,7,0,63,0.0,0,0.0,89,50,0,0,0,1,34,0,0.0,0,0,0
2023-02-15,Matchweek 12,Home,L 1–3,Arsenal,Manchester City,Y,90,0,0,0,0,0,0,0,0,88,1,1,0,0.0,0.0,0.0,0,0,74,82,90.2,5,60,2,0,8,53,35,0,0,88,,0,,304,206,0,0,1,0,65,0,0.0,0,0,0
2023-02-18,Matchweek 24,Away,W 4–2,Arsenal,Aston Villa,Y,90,0,0,0,0,0,0,0,0,82,2,0,0,0.0,0.0,0.0,0,0,70,76,92.1,3,48,0,0,4,32,49,1,1,82,,0,,212,130,0,0,1,0,55,0,0.0,0,0,0
