Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-07,Matchweek 1,Home,L 0–2,West Ham,Manchester City,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0,0,0
2022-08-14,Matchweek 2,Away,L 0–1,West Ham,Nott'ham Forest,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,Matchweek 3,Home,L 0–2,West Ham,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,Matchweek 4,Away,W 1–0,West Ham,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-31,Matchweek 5,Home,D 1–1,West Ham,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,Matchweek 6,Away,L 1–2,West Ham,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-18,Matchweek 8,Away,L 0–1,West Ham,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-01,Matchweek 9,Home,W 2–0,West Ham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,Matchweek 10,Home,W 3–1,West Ham,Fulham,N,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,0,2,0,0,2,,0,,0,0,0,0,0,0,2,0,0.0,0,0,0
2022-10-16,Matchweek 11,Away,D 1–1,West Ham,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,Matchweek 12,Away,L 0–1,West Ham,Liverpool,Y,73,0,0,0,0,1,0,0,0,29,0,0,4,0.1,0.1,0.0,3,0,14,21,66.7,2,14,0,0,2,4,18,7,1,29,,0,,42,12,0,0,1,2,16,4,0.0,0,1,0
2022-10-24,Matchweek 13,Home,W 2–0,West Ham,Bournemouth,Y,87,0,0,0,0,1,0,0,0,33,3,0,1,0.1,0.1,0.0,2,0,20,24,83.3,1,15,0,0,0,5,18,10,1,33,,0,,30,4,0,0,2,1,21,0,0.0,0,0,0
2022-10-30,Matchweek 14,Away,L 0–1,West Ham,Manchester Utd,Y,76,0,0,0,0,0,0,0,0,44,0,1,3,0.0,0.0,0.0,1,0,34,38,89.5,2,28,0,0,0,3,32,9,0,44,,0,,135,36,1,0,1,0,34,2,0.0,1,0,0
2022-11-06,Matchweek 15,Home,L 1–2,West Ham,Crystal Palace,N,27,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.0,0.0,0,0,17,17,100.0,1,15,0,0,0,4,14,1,0,19,,0,,48,22,0,0,1,0,15,1,0.0,0,0,0
2022-11-12,Matchweek 16,Home,L 0–2,West Ham,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,Matchweek 17,Away,L 1–3,West Ham,Arsenal,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,Matchweek 18,Home,L 0–2,West Ham,Brentford,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,Matchweek 19,Away,D 2–2,West Ham,Leeds United,N,11,0,0,0,0,0,0,0,0,11,2,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,4,0,0,2,4,6,1,0,11,,0,,15,0,1,1,1,0,4,0,0.0,0,0,0
2023-01-14,Matchweek 20,Away,L 0–1,West Ham,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,Matchweek 21,Home,W 2–0,West Ham,Everton,N,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,3,1,0,0,1,5,0,0,6,,0,,34,26,0,0,0,0,4,0,0.0,0,0,0
2023-02-04,Matchweek 22,Away,D 1–1,West Ham,Newcastle Utd,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0.0,0,0,0
2023-02-11,Matchweek 23,Home,D 1–1,West Ham,Chelsea,N,24,0,0,0,0,0,0,0,0,9,2,1,0,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,0,0,2,5,2,0,9,,0,,20,16,0,0,1,0,4,0,0.0,0,0,0
