Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 4–1,Tottenham,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,Matchweek 2,Away,D 2–2,Tottenham,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,Matchweek 3,Home,W 1–0,Tottenham,Wolves,Y,90,0,0,0,0,1,0,0,0,54,3,0,2,0.2,0.2,0.0,1,0,35,39,89.7,1,26,0,0,8,29,22,3,3,54,,0,,77,24,0,0,1,0,34,0,0.0,0,0,0
2022-08-28,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,Y,90,0,0,0,0,0,0,0,0,74,3,2,0,0.0,0.0,0.0,0,0,49,58,84.5,0,35,0,0,17,56,18,0,0,74,,0,,72,29,0,0,1,0,47,0,0.0,0,0,0
2022-08-31,Matchweek 5,Away,D 1–1,Tottenham,West Ham,Y,90,0,0,0,0,1,0,1,0,104,2,3,1,0.0,0.0,0.0,0,0,80,91,87.9,3,74,0,0,19,61,42,1,1,104,0.0,1,50.0,222,115,0,0,0,0,83,0,0.0,0,0,0
2022-09-03,Matchweek 6,Home,W 2–1,Tottenham,Fulham,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-17,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,Y,58,0,0,0,0,1,1,0,0,46,4,0,0,0.1,0.1,0.0,0,0,33,37,89.2,2,18,1,0,4,28,14,4,2,46,,0,,76,36,0,0,0,0,28,0,0.0,0,0,0
2022-10-01,Matchweek 9,Away,L 1–3,Tottenham,Arsenal,N,20,0,0,0,0,0,0,0,0,7,0,1,1,0.0,0.0,0.0,0,0,2,5,40.0,0,3,0,0,2,4,3,0,0,7,,0,,3,0,0,0,0,0,3,0,0.0,0,0,0
2022-10-08,Matchweek 10,Away,W 1–0,Tottenham,Brighton,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,Matchweek 11,Home,W 2–0,Tottenham,Everton,N,4,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,2,2,3,0,0,5,,0,,3,0,0,0,0,0,2,0,0.0,0,0,0
2022-10-19,Matchweek 12,Away,L 0–2,Tottenham,Manchester Utd,N,9,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,11,11,100.0,0,7,0,0,0,0,10,2,0,12,,0,,37,22,1,0,0,1,10,0,0.0,0,0,0
2022-10-23,Matchweek 13,Home,L 1–2,Tottenham,Newcastle Utd,Y,80,0,0,0,0,0,0,0,0,48,2,0,0,0.0,0.0,0.1,1,0,31,40,77.5,2,23,1,1,3,28,14,7,2,48,100.0,0,0.0,106,37,0,0,0,1,25,0,0.1,1,1,1
2022-10-29,Matchweek 14,Away,W 3–2,Tottenham,Bournemouth,Y,56,0,0,0,0,0,0,0,0,70,0,1,0,0.0,0.0,0.0,1,0,60,62,96.8,10,53,2,0,4,21,43,6,0,70,,0,,273,178,0,0,0,0,56,1,0.0,0,0,0
