Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Away,L 1–2,Wolves,Leeds United,Y,90,0,0,0,0,0,0,0,0,80,0,2,0,0.0,0.0,0.0,0,0,68,75,90.7,1,63,1,1,9,50,28,2,1,80,100.0,0,0.0,180,106,0,0,1,0,60,0,0.0,0,0,0
2022-08-13,Matchweek 2,Home,D 0–0,Wolves,Fulham,Y,90,0,0,0,0,0,0,0,0,90,1,2,0,0.0,0.0,0.0,0,0,77,83,92.8,6,57,2,0,5,40,50,1,0,90,,0,,369,235,0,0,2,0,71,0,0.0,0,0,0
2022-08-20,Matchweek 3,Away,L 0–1,Wolves,Tottenham,Y,90,0,0,0,0,0,0,1,0,67,1,0,2,0.0,0.0,0.0,0,0,50,58,86.2,5,30,1,2,11,34,29,4,1,67,100.0,0,0.0,180,68,1,1,0,1,45,0,0.0,0,0,0
2022-08-28,Matchweek 4,Home,D 1–1,Wolves,Newcastle Utd,Y,90,0,0,0,0,0,0,0,0,42,1,2,2,0.0,0.0,0.0,1,0,16,27,59.3,2,19,0,1,11,28,12,2,1,42,100.0,0,0.0,84,38,0,0,1,0,21,0,0.0,0,1,0
2022-08-31,Matchweek 5,Away,D 0–0,Wolves,Bournemouth,Y,90,0,0,0,0,0,0,0,0,95,2,0,0,0.0,0.0,0.1,2,0,87,88,98.9,17,64,1,0,7,36,58,2,0,95,,0,,371,215,1,0,0,1,76,1,0.0,2,1,0
2022-09-03,Matchweek 6,Home,W 1–0,Wolves,Southampton,Y,90,0,0,0,0,0,0,0,0,55,0,3,1,0.0,0.0,0.0,0,0,36,42,85.7,3,29,0,0,14,38,17,0,0,55,,0,,148,70,0,0,1,0,31,0,0.0,0,0,0
2022-09-17,Matchweek 8,Home,L 0–3,Wolves,Manchester City,Y,32,0,0,0,0,0,0,0,1,31,0,0,2,0.0,0.0,0.0,0,0,26,28,92.9,0,15,0,1,7,20,11,0,0,31,100.0,0,0.0,60,28,0,0,0,0,22,0,0.0,0,0,0
2022-10-18,Matchweek 12,Away,L 1–2,Wolves,Crystal Palace,Y,90,0,0,0,0,0,0,0,0,71,3,0,1,0.0,0.0,0.0,0,0,50,56,89.3,4,34,0,0,11,48,24,0,0,71,,0,,169,93,0,0,0,2,46,0,0.0,0,0,0
2022-10-23,Matchweek 13,Home,L 0–4,Wolves,Leicester City,Y,90,0,0,0,0,0,0,0,0,88,2,1,1,0.0,0.0,0.0,2,0,78,82,95.1,3,44,0,0,6,62,24,3,3,88,,0,,236,86,0,0,0,0,66,0,0.1,0,0,0
2022-10-29,Matchweek 14,Away,D 1–1,Wolves,Brentford,Y,90,0,0,0,0,0,0,0,0,37,2,2,3,0.0,0.0,0.0,0,0,20,25,80.0,1,12,0,0,16,25,12,0,0,37,,0,,71,20,0,0,0,0,16,0,0.0,0,0,0
