Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-13,Matchweek 2,Away,L 0–4,Bournemouth,Manchester City,N,11,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,0,8,0,0,6,10,1,0,0,11,,0,,36,15,0,0,0,0,10,0,0.0,0,0,0
2022-08-20,Matchweek 3,Home,L 0–3,Bournemouth,Arsenal,Y,45,0,0,0,0,0,0,0,0,22,2,0,0,0.0,0.0,0.0,0,0,18,19,94.7,1,12,0,0,6,17,5,0,0,22,,0,,30,21,0,0,0,0,12,0,0.0,0,0,0
2022-08-27,Matchweek 4,Away,L 0–9,Bournemouth,Liverpool,Y,90,0,0,0,0,0,0,0,0,39,4,2,2,0.0,0.0,0.0,1,0,22,26,84.6,1,10,0,0,10,32,7,0,0,39,,0,,48,13,0,0,0,0,16,0,0.0,0,0,0
2022-08-31,Matchweek 5,Home,D 0–0,Bournemouth,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03,Matchweek 6,Away,W 3–2,Bournemouth,Nott'ham Forest,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-17,Matchweek 8,Away,D 1–1,Bournemouth,Newcastle Utd,Y,90,0,0,0,0,0,0,0,0,42,0,1,1,0.0,0.0,0.0,0,0,17,31,54.8,1,10,0,0,16,33,8,1,0,42,,0,,41,13,0,0,0,0,18,0,0.0,0,0,0
2022-10-01,Matchweek 9,Home,D 0–0,Bournemouth,Brentford,Y,90,0,0,0,0,0,0,0,0,57,2,3,1,0.0,0.0,0.1,1,0,38,48,79.2,2,35,0,1,7,28,27,4,1,57,100.0,0,0.0,145,88,0,0,0,0,34,0,0.1,1,1,1
2022-10-08,Matchweek 10,Home,W 2–1,Bournemouth,Leicester City,Y,90,0,0,0,0,0,0,0,0,63,3,1,2,0.0,0.0,0.0,0,0,50,56,89.3,4,35,0,0,8,36,28,1,0,63,,0,,132,82,0,0,0,0,43,0,0.0,0,0,0
2022-10-15,Matchweek 11,Away,D 2–2,Bournemouth,Fulham,Y,90,0,0,0,0,0,0,0,0,45,0,2,4,0.0,0.0,0.0,0,0,20,29,69.0,1,19,0,0,14,31,14,1,0,45,,0,,102,42,0,0,1,0,23,0,0.0,0,0,0
2022-10-19,Matchweek 12,Home,L 0–1,Bournemouth,Southampton,Y,76,0,0,0,0,1,0,0,0,83,2,2,0,0.1,0.1,0.0,2,0,64,76,84.2,2,49,0,0,2,35,43,6,4,83,,0,,222,131,1,0,2,0,60,1,0.0,1,0,0
