Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Tkld,Tkld%,TotDist,PrgDist,1/3,CPA,Mis,Dis,Rec,PrgR,xA,KP,PPA,CrsPA
2022-08-06,Matchweek 1,Home,W 4–1,Tottenham,Southampton,Y,90,1,0,0,0,1,1,0,0,67,0,1,0,0.1,0.1,0.0,0,0,55,63,87.3,2,29,0,0,8,33,34,1,1,67,,0,,144,70,0,0,0,0,53,0,0.0,0,0,0
2022-08-14,Matchweek 2,Away,D 2–2,Tottenham,Chelsea,Y,90,0,0,0,0,1,0,0,0,81,1,5,2,0.0,0.0,0.0,1,0,56,70,80.0,3,46,0,0,9,58,21,2,2,81,,0,,405,196,0,0,1,2,54,0,0.0,0,0,0
2022-08-20,Matchweek 3,Home,W 1–0,Tottenham,Wolves,Y,90,0,0,0,0,0,0,0,0,78,1,1,1,0.0,0.0,0.0,0,0,62,70,88.6,4,47,0,0,10,37,42,1,0,78,,0,,220,114,0,0,1,0,57,0,0.0,0,0,0
2022-08-28,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,Y,90,0,0,0,0,0,0,0,0,63,0,1,2,0.0,0.0,0.0,0,0,51,59,86.4,1,32,0,0,15,49,14,0,0,63,,0,,91,29,0,0,0,0,44,0,0.0,0,0,0
2022-08-31,Matchweek 5,Away,D 1–1,Tottenham,West Ham,Y,90,0,0,0,0,0,0,0,0,119,1,1,0,0.0,0.0,0.0,1,0,104,110,94.5,0,86,0,0,22,69,50,0,0,119,,0,,452,269,0,0,0,0,96,0,0.0,0,0,0
2022-09-03,Matchweek 6,Home,W 2–1,Tottenham,Fulham,Y,90,0,0,0,0,2,0,0,0,57,1,2,0,0.2,0.2,0.0,2,0,50,51,98.0,6,48,0,0,3,29,25,3,1,57,,0,,201,88,1,0,0,0,46,0,0.0,0,1,0
2022-09-17,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,Y,90,1,0,0,0,2,2,0,0,58,0,1,0,0.2,0.2,0.0,1,0,40,52,76.9,2,30,0,0,13,42,14,2,2,58,,0,,96,13,0,0,0,0,46,0,0.0,0,0,0
2022-10-01,Matchweek 9,Away,L 1–3,Tottenham,Arsenal,Y,90,0,0,0,0,0,0,1,0,55,1,0,0,0.0,0.0,0.5,1,0,36,44,81.8,3,27,0,0,8,35,18,3,1,55,,0,,102,56,0,0,1,0,33,0,0.0,2,0,0
2022-10-08,Matchweek 10,Away,W 1–0,Tottenham,Brighton,Y,90,0,0,0,0,0,0,0,0,74,1,0,1,0.0,0.0,0.0,0,0,55,69,79.7,1,45,0,0,9,47,27,0,0,74,,0,,251,61,0,0,0,0,53,0,0.0,0,0,0
2022-10-15,Matchweek 11,Home,W 2–0,Tottenham,Everton,Y,90,0,0,0,0,1,0,0,0,93,0,0,0,0.1,0.1,0.0,2,0,84,91,92.3,2,70,0,0,3,35,55,3,2,93,,0,,388,141,0,0,0,0,80,0,0.0,0,0,0
