Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA
2022-10-01,Matchweek 9,Away,L 0–2,Wolves,West Ham,N,33,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.0,0,0,10,12,83.3,1,0,0,0,3,12,4,15,,0,1,13,175,33,0.0,0,2,0,0
2022-10-08,Matchweek 10,Away,L 0–3,Wolves,Chelsea,Y,56,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,0,1,2,3,4,2,9,0.0,0,1,6,21,3,0.0,0,0,0,0
2022-10-15,Matchweek 11,Home,W 1–0,Wolves,Nott'ham Forest,Y,81,0,0,0,0,1,0,0,0,11,0,0,1,0.1,0.1,0.0,0,0,6,7,85.7,0,0,1,1,3,7,2,11,,0,1,7,70,6,0.0,0,0,0,0
2022-10-18,Matchweek 12,Away,L 1–2,Wolves,Crystal Palace,Y,74,0,0,0,0,2,1,0,0,15,0,0,1,0.2,0.2,0.1,2,0,4,7,57.1,0,0,1,1,8,6,3,15,,4,1,12,26,5,0.1,1,0,0,0
2022-10-23,Matchweek 13,Home,L 0–4,Wolves,Leicester City,Y,79,0,0,0,0,8,2,0,0,19,0,0,0,1.0,1.0,0.1,3,0,4,7,57.1,0,1,0,0,7,12,11,19,100.0,1,0,17,38,5,0.0,1,0,0,0
2022-10-29,Matchweek 14,Away,D 1–1,Wolves,Brentford,Y,89,0,0,0,0,4,2,0,1,19,0,0,0,0.3,0.3,0.0,1,0,6,9,66.7,0,1,1,1,8,11,7,19,100.0,4,0,13,98,26,0.0,0,1,0,0
2022-12-26,Matchweek 17,Away,W 2–1,Wolves,Everton,Y,90,0,0,0,0,1,1,1,0,20,0,1,0,0.1,0.1,0.0,1,0,10,14,71.4,0,0,0,3,10,7,2,20,,1,1,15,107,2,0.0,1,0,0,0
2022-12-31,Matchweek 18,Home,L 0–1,Wolves,Manchester Utd,Y,45,0,0,0,0,1,1,0,0,15,1,1,1,0.1,0.1,0.1,2,0,8,9,88.9,0,0,1,4,4,7,3,15,,0,1,10,71,2,0.1,1,0,0,0
2023-01-04,Matchweek 19,Away,D 1–1,Wolves,Aston Villa,Y,65,0,0,0,0,2,0,1,0,19,1,0,1,0.2,0.2,0.0,0,0,11,14,78.6,1,0,1,4,8,8,1,19,,1,0,9,112,17,0.0,0,0,1,0
2023-01-22,Matchweek 21,Away,L 0–3,Wolves,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
