Date,Round,Venue,Result,Squad,Opponent,Start,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ%,Mis,Dis,Rec,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA
2022-08-07,Matchweek 1,Away,W 2–1,Brighton,Manchester Utd,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,4.0,3.0,0.0,0.0,0.0,0.1,3.0,0.0,29.0,35.0,82.9,2.0,0.0,4.0,19.0,15.0,13.0,2.0,47.0,,1.0,0.0,23.0,430.0,178.0,0.2,3.0,0.0,1.0,1.0
2022-08-13,Matchweek 2,Home,D 0–0,Brighton,Newcastle Utd,Y,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,42.0,78.6,3.0,0.0,4.0,14.0,25.0,13.0,0.0,50.0,0.0,1.0,0.0,27.0,502.0,180.0,0.0,1.0,5.0,2.0,0.0
2022-08-21,Matchweek 3,Away,W 2–0,Brighton,West Ham,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,41.0,45.0,91.1,1.0,0.0,0.0,10.0,35.0,11.0,0.0,55.0,0.0,1.0,0.0,38.0,604.0,93.0,0.0,0.0,1.0,1.0,0.0
2022-08-27,Matchweek 4,Home,W 1–0,Brighton,Leeds United,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,31.0,41.0,75.6,3.0,0.0,3.0,10.0,22.0,23.0,1.0,55.0,,3.0,1.0,37.0,379.0,133.0,0.0,0.0,5.0,0.0,0.0
2022-08-30,Matchweek 5,Away,L 1–2,Brighton,Fulham,Y,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0,0.0,0.0,0.0,0.1,2.0,1.0,31.0,36.0,86.1,3.0,0.0,0.0,2.0,26.0,12.0,2.0,40.0,0.0,1.0,1.0,28.0,452.0,105.0,0.0,1.0,3.0,1.0,0.0
2022-09-04,Matchweek 6,Home,W 5–2,Brighton,Leicester City,Y,89.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,50.0,2.0,2.0,1.0,0.4,0.4,0.0,1.0,0.0,36.0,41.0,87.8,9.0,0.0,1.0,4.0,23.0,24.0,3.0,50.0,,0.0,1.0,31.0,620.0,210.0,0.1,0.0,3.0,3.0,0.0
2022-10-01,Matchweek 9,Away,D 3–3,Brighton,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,88.3,4.0,0.0,2.0,24.0,40.0,7.0,1.0,70.0,,3.0,1.0,50.0,984.0,186.0,0.0,0.0,5.0,0.0,0.0
2022-10-08,Matchweek 10,Home,L 0–1,Brighton,Tottenham,Y,88.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,95.0,3.0,2.0,1.0,0.0,0.0,0.2,4.0,0.0,79.0,86.0,91.9,4.0,0.0,1.0,5.0,61.0,29.0,1.0,95.0,,0.0,2.0,76.0,1011.0,349.0,0.1,4.0,9.0,1.0,0.0
2022-10-14,Matchweek 11,Away,L 0–2,Brighton,Brentford,Y,90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,104.0,6.0,1.0,0.0,0.1,0.1,0.1,6.0,0.0,84.0,93.0,90.3,14.0,0.0,1.0,19.0,67.0,19.0,0.0,104.0,,1.0,0.0,79.0,1401.0,422.0,0.1,2.0,16.0,4.0,1.0
2022-10-18,Matchweek 12,Home,D 0–0,Brighton,Nott'ham Forest,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,62.0,71.0,87.3,6.0,0.0,3.0,14.0,52.0,13.0,2.0,78.0,,1.0,0.0,63.0,1016.0,210.0,0.0,1.0,6.0,1.0,0.0
2022-10-22,Matchweek 13,Away,L 1–3,Brighton,Manchester City,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,37.0,83.8,1.0,1.0,4.0,14.0,19.0,11.0,0.0,44.0,50.0,0.0,0.0,30.0,526.0,126.0,0.0,0.0,1.0,0.0,0.0
2022-10-29,Matchweek 14,Home,W 4–1,Brighton,Chelsea,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,1.0,4.0,0.2,0.2,0.2,5.0,0.0,29.0,35.0,82.9,5.0,1.0,2.0,13.0,23.0,8.0,2.0,44.0,33.3,0.0,0.0,23.0,527.0,252.0,0.1,3.0,4.0,3.0,1.0
2022-11-05,Matchweek 15,Away,W 3–2,Brighton,Wolves,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,73.0,81.0,90.1,5.0,2.0,2.0,16.0,55.0,20.0,0.0,91.0,100.0,2.0,1.0,68.0,1041.0,173.0,0.1,0.0,6.0,2.0,0.0
2022-11-13,Matchweek 16,Home,L 1–2,Brighton,Aston Villa,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.0,84.1,5.0,0.0,2.0,8.0,50.0,20.0,1.0,77.0,0.0,3.0,1.0,54.0,832.0,226.0,0.0,0.0,7.0,1.0,1.0
2022-12-26,Matchweek 17,Away,W 3–1,Brighton,Southampton,Y,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,111.0,2.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,87.0,99.0,87.9,3.0,1.0,10.0,40.0,59.0,14.0,1.0,111.0,50.0,2.0,1.0,91.0,1332.0,390.0,0.0,0.0,4.0,0.0,0.0
2023-01-03,Matchweek 19,Away,W 4–1,Brighton,Everton,Y,90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,2.0,3.0,0.0,0.0,0.0,0.3,5.0,1.0,70.0,76.0,92.1,2.0,0.0,2.0,27.0,49.0,11.0,0.0,84.0,0.0,1.0,2.0,66.0,1166.0,243.0,0.0,3.0,3.0,1.0,0.0
2023-01-14,Matchweek 20,Home,W 3–0,Brighton,Liverpool,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,85.0,89.4,5.0,0.0,3.0,38.0,49.0,8.0,0.0,91.0,,0.0,2.0,73.0,1251.0,337.0,0.0,1.0,2.0,2.0,0.0
2023-01-21,Matchweek 21,Away,D 2–2,Brighton,Leicester City,Y,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,2.0,1.0,0.0,0.0,0.1,1.0,0.0,50.0,53.0,94.3,5.0,1.0,5.0,11.0,39.0,13.0,0.0,62.0,50.0,1.0,2.0,45.0,828.0,221.0,0.0,1.0,5.0,0.0,0.0
